#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Rod-Land (Europe);Rod-Land;Atari ST;;1991;;;;;;;;;;;;
Rolling Ronny (Europe);Rolling Ronny;Atari ST;;1991;;;;;;;;;;;;
Rolling Thunder (Europe);Rolling Thunder;Atari ST;;1986;;;;;;;;;;;;
Rubicon (Europe) (Disk 1);Rubicon - Disk 1;Atari ST;;1992;;;;;;;;;;;;
Rubicon (Europe) (Disk 2);Rubicon - Disk 2;Atari ST;;1992;;;;;;;;;;;;
S.T.U.N. Runner (Europe);S.T.U.N. Runner;Atari ST;;1990;;;;;;;;;;;;
Saint Dragon (Europe);Saint Dragon;Atari ST;;1990;;;;;;;;;;;;
Satan (Europe) (Disk 1);Satan - Disk 1;Atari ST;;1990;;;;;;;;;;;;
Satan (Europe) (Disk 2);Satan - Disk 2;Atari ST;;1990;;;;;;;;;;;;
Sensible Soccer International Edition (Europe);Sensible Soccer International Edition;Atari ST;;1994;;;;;;;;;;;;
Shadow Dancer (Europe);Shadow Dancer;Atari ST;;1991;;;;;;;;;;;;
Shadow of the Beast (Europe);Shadow of the Beast;Atari ST;;1990;;;;;;;;;;;;
Shinobi (Europe);Shinobi;Atari ST;;1989;;;;;;;;;;;;
Silkworm (Europe);Silkworm;Atari ST;;1988;;;;;;;;;;;;
Sinbad and the Throne of the Falcon (Europe);Sinbad and the Throne of the Falcon;Atari ST;;1988;;;;;;;;;;;;
Skrull (Europe);Skrull;Atari ST;;1988;;;;;;;;;;;;
Skull and Crossbones (Europe);Skull and Crossbones;Atari ST;;1991;;;;;;;;;;;;
Slap Fight (Europe);Slap Fight;Atari ST;;1988;;;;;;;;;;;;
Sly Spy - Secret Agent (Europe);Sly Spy: Secret Agent;Atari ST;;1990;;;;;;;;;;;;
Smash TV (Europe);Smash TV;Atari ST;;1991;;;;;;;;;;;;
Sonic Boom (Europe);Sonic Boom;Atari ST;;1987;;;;;;;;;;;;
Space Harrier (Europe);Space Harrier;Atari ST;;1988;;;;;;;;;;;;
Space Harrier II (Europe);Space Harrier II;Atari ST;;1990;;;;;;;;;;;;
Speedball 2 - Brutal Deluxe (USA);Speedball 2: Brutal Deluxe;Atari ST;;1990;;;;;;;;;;;;
Spellfire The Sorceror (Europe);Spellfire The Sorceror;Atari ST;;1991;;;;;;;;;;;;
Star Wars (Europe);Star Wars;Atari ST;;1987;;;;;;;;;;;;
Starblade (Europe);Starblade;Atari ST;;1990;;;;;;;;;;;;
Stormtrooper (Europe);Stormtrooper;Atari ST;;1988;;;;;;;;;;;;
Street Fighter (Europe);Street Fighter;Atari ST;;1988;;;;;;;;;;;;
Strider (Europe);Strider;Atari ST;;1989;;;;;;;;;;;;
Strider II (Europe);Strider II;Atari ST;;1990;;;;;;;;;;;;
Super Cars II (Europe);Super Cars II;Atari ST;;1991;;;;;;;;;;;;
Super Cauldron (Europe);Super Cauldron;Atari ST;;1993;;;;;;;;;;;;
Super Monaco GP (Europe);Super Monaco GP;Atari ST;;1991;;;;;;;;;;;;
Super Space Invaders (Europe);Super Space Invaders;Atari ST;;1991;;;;;;;;;;;;
Super Sprint (Europe);Super Sprint;Atari ST;;1986;;;;;;;;;;;;
Super Wonderboy in Monsterland (Europe);Super Wonderboy in Monsterland;Atari ST;;1987;;;;;;;;;;;;
Switchblade II (Europe);Switchblade II;Atari ST;;1991;;;;;;;;;;;;
SWIV (Europe);SWIV;Atari ST;;1991;;;;;;;;;;;;
Technocop (Europe);Technocop;Atari ST;;1988;;;;;;;;;;;;
Teenage Mutant Hero Turtles (Europe);Teenage Mutant Hero Turtles;Atari ST;;1990;;;;;;;;;;;;
Tennis Cup (Europe) (Disk 1);Tennis Cup - Disk 1;Atari ST;;1992;;;;;;;;;;;;
Tennis Cup (Europe) (Disk 2);Tennis Cup - Disk 2;Atari ST;;1992;;;;;;;;;;;;
