#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
fhawk;Fighting Hawk (World);Taito Classics;;1988;Taito Corporation Japan;Shoot-'Em-Up;;;;;0;;;;;
finalb;Final Blow (World);Taito Classics;;1988;Taito Corporation Japan;Sports/Boxing;;;;;0;;;;;
firebatl;Fire Battle;Taito Classics;;1984;Taito;Shoot-'Em-Up;;;;;0;;;;;
fitter;Fitter;Taito Classics;roundup;1981;Taito Corporation;Maze;;;;;0;;;;;
flipull;Flipull (Japan);Taito Classics;plotting;1989;Taito Corporation;Puzzle;;;;;0;;;;;
footchmp;Football Champ (World);Taito Classics;;1990;Taito Corporation Japan;Sports/Soccer;;;;;0;;;;;
40love;Forty-Love;Taito Classics;;1984;Taito Corporation;Sports/Tennis;;;;;0;;;;;
fspiderb;Frog & Spiders (bootleg?);Taito Classics;;1981;Taito Corporation;Shoot-'Em-Up;;;;;0;;;;;
frontlin;Front Line;Taito Classics;;1982;Taito Corporation;Shooter;;;;;0;;;;;
fullthrl;Full Throttle (Japan);Taito Classics;topspeed;1987;Taito Corporation;Driving;;;;;0;;;;;
funnymou;Funny Mouse (Japan);Taito Classics;suprmous;1982;Taito Corporation (Chuo Co. Ltd license);Platform;;;;;0;;;;;
gdarius;G-Darius (Ver 2.01J);Taito Classics;gdarius2;1997;Taito;Shoot-'Em-Up;;;;;0;;;;;
galastrm;Galactic Storm (Japan);Taito Classics;;1992;Taito Corporation;Shooter;;;;;0;;;;;
galactic;Galactica - Batalha Espacial;Taito Classics;;0;Taito do Brasil;Shoot-'Em-Up;;;;;0;;;;;
grescue;Galaxy Rescue;Taito Classics;lrescue;1979;Taito (Universal license?);Maze;;;;;0;;;;;
gekiridn;Gekirindan (Ver 2.3O 1995/09/21);Taito Classics;;1995;Taito Corporation;Shoot-'Em-Up;;;;;0;;;;;
gblchmp;Global Champion (Ver 2.1A 1994/07/29);Taito Classics;kaiserkn;1994;Taito America Corporation;Fighter;;;;;0;;;;;
gogold;Go For The Gold (Japan);Taito Classics;recordbr;1988;Taito Corporation;Sports/Track & Field;;;;;0;;;;;
grchamp;Grand Champion;Taito Classics;;1981;Taito;Driving;;;;;0;;;;;
gseeker;Grid Seeker: Project Storm Hammer (Ver 1.3O);Taito Classics;;1992;Taito Corporation Japan;Shoot-'Em-Up;;;;;0;;;;;
groundfx;Ground Effects / Super Ground Effects (Japan);Taito Classics;;1992;Taito Corporation;Driving;;;;;0;;;;;
growl;Growl (World);Taito Classics;;1990;Taito Corporation Japan;Beat-'Em-Up;;;;;0;;;;;
gunfront;Gun & Frontier (World);Taito Classics;;1990;Taito Corporation Japan;Shoot-'Em-Up;;;;;0;;;;;
gunbustr;Gunbuster (World);Taito Classics;;1992;Taito Corporation Japan;Gun;;;;;0;;;;;
gunlock;Gunlock (Ver 2.3O 1994/01/20);Taito Classics;;1993;Taito Corporation Japan;Shoot-'Em-Up;;;;;0;;;;;
halleys;Halley's Comet (US);Taito Classics;;1986;Taito America Corporation (Coin-It license);Shoot-'Em-Up;;;;;0;;;;;
hthero93;Hat Trick Hero '93 (Ver 1.0J 1993/02/28);Taito Classics;cupfinal;1993;Taito Corporation;Sports/Soccer;;;;;0;;;;;
hthero94;Hat Trick Hero '94 (Ver 2.2A 1994/05/26);Taito Classics;intcup94;1994;Taito America Corporation;Sports/Soccer;;;;;0;;;;;
hthero95;Hat Trick Hero '95 (Ver 2.5J 1994/11/03);Taito Classics;pwrgoal;1994;Taito Corporation;Sports/Soccer;;;;;0;;;;;
hthero;Hat Trick Hero (Japan);Taito Classics;footchmp;1990;Taito Corporation;Sports/Soccer;;;;;0;;;;;
hwrace;High Way Race;Taito Classics;;1983;Taito Corporation;Driving;;;;;0;;;;;
hitice;Hit the Ice (US);Taito Classics;;1990;Taito Corporation (Williams license);Sports/Hockey;;;;;0;;;;;
indianbt;Indian Battle;Taito Classics;;1980;Taito;Shooter;;;;;0;;;;;
insectx;Insector X (World);Taito Classics;;1989;Taito Corporation Japan;Shoot-'Em-Up;;;;;0;;;;;
intcup94;International Cup '94 (Ver 2.2O 1994/05/26);Taito Classics;;1994;Taito Corporation Japan;Sports/Soccer;;;;;0;;;;;
intruder;Intruder;Taito Classics;spclaser;1980;Taito (Game Plan license);Shoot-'Em-Up;;;;;0;;;;;
jigkmgri;Jigoku Meguri (Japan);Taito Classics;bonzeadv;1988;Taito Corporation;Platform;;;;;0;;;;;
jollyjgr;Jolly Jogger;Taito Classics;;1982;Taito Corporation;Maze;;;;;0;;;;;
jungleh;Jungle Hunt (US);Taito Classics;junglek;1982;Taito America Corporation;Platform;;;;;0;;;;;
kaiserkn;Kaiser Knuckle (Ver 2.1O 1994/07/29);Taito Classics;;1994;Taito Corporation Japan;Fighter;;;;;0;;;;;
kikikai;KiKi KaiKai;Taito Classics;;1986;Taito Corporation;Shooter;;;;;0;;;;;
kikstart;Kick Start - Wheelie King;Taito Classics;;1984;Taito Corporation;Motorcycle;;;;;0;;;;;
kicknrun;Kick and Run (World);Taito Classics;;1986;Taito Corporation;Sports/Soccer;;;;;0;;;;;
kong;Kong (Donkey Kong conversion on Galaxian hardware);Taito Classics;;0;Taito do Brasil;Platform;;;;;0;;;;;
kram;Kram (set 1);Taito Classics;;1982;Taito America Corporation;Maze;;;;;0;;;;;
kurikint;Kuri Kinton (World);Taito Classics;;1988;Taito Corporation Japan;Beat-'Em-Up;;;;;0;;;;;
ksayakyu;Kusayakyuu;Taito Classics;;1985;Taito Corporation;Sports/Baseball;;;;;0;;;;;
ktiger2;Kyukyoku Tiger II (Ver 2.1J 1995/11/30);Taito Classics;tcobra2;1995;Taito Corporation;Shoot-'Em-Up;;;;;0;;;;;
landmakr;Land Maker (Ver 2.01J 1998/06/01);Taito Classics;;1998;Taito Corporation;Puzzle;;;;;0;;;;;
lsasquad;Land Sea Air Squad / Riku Kai Kuu Saizensen;Taito Classics;;1986;Taito;Shoot-'Em-Up;;;;;0;;;;;
landgear;Landing Gear (Ver 4.2 O);Taito Classics;;1995;Taito;Flying;;;;;0;;;;;
lightbr;Light Bringer (Ver 2.2O 1994/04/08);Taito Classics;;1993;Taito Corporation Japan;Maze;;;;;0;;;;;
liquidk;Liquid Kids (World);Taito Classics;;1990;Taito Corporation Japan;Platform;;;;;0;;;;;
lrescue;Lunar Rescue;Taito Classics;;1979;Taito;Maze;;;;;0;;;;;
lupin3;Lupin III (set 1);Taito Classics;;1980;Taito;Maze;;;;;0;;;;;
mgcldate;Magical Date / Magical Date - dokidoki kokuhaku daisakusen (Ver 2.02J);Taito Classics;mgcldtex;1996;Taito;Mini-Games;;;;;0;;;;;
mjnquest;Mahjong Quest (Japan);Taito Classics;;1990;Taito Corporation;Mahjong;;;;;0;;;;;
marinedt;Marine Date;Taito Classics;;1981;Taito;Maze;;;;;0;;;;;
masterw;Master of Weapon (World);Taito Classics;;1989;Taito Corporation Japan;Shoot-'Em-Up;;;;;0;;;;;
mofflott;Maze of Flott (Japan);Taito Classics;;1989;Taito Corporation;Maze;;;;;0;;;;;
megablst;Mega Blast (World);Taito Classics;;1989;Taito Corporation Japan;Shoot-'Em-Up;;;;;0;;;;;
metalb;Metal Black (World);Taito Classics;;1991;Taito Corporation Japan;Shoot-'Em-Up;;;;;0;;;;;
msisaac;Metal Soldier Isaac II;Taito Classics;;1985;Taito Corporation;Shoot-'Em-Up;;;;;0;;;;;
mlanding;Midnight Landing (Germany);Taito Classics;;1987;Taito America Corporation;Flying;;;;;0;;;;;
minivadr;Mini Vaders;Taito Classics;;1990;Taito Corporation;Shoot-'Em-Up;;;;;0;;;;;
mizubaku;Mizubaku Daibouken (Japan);Taito Classics;liquidk;1990;Taito Corporation;Platform;;;;;0;;;;;
moonbase;Moon Base (set 1);Taito Classics;invadpt2;1979;Taito / Nichibutsu;Shoot-'Em-Up;;;;;0;;;;;
nycaptor;N.Y. Captor;Taito Classics;;1985;Taito;Gun;;;;;0;;;;;
nastar;Nastar (World);Taito Classics;;1988;Taito Corporation Japan;Platform;;;;;0;;;;;
nightstr;Night Striker (World);Taito Classics;;1989;Taito Corporation Japan;Shooter;;;;;0;;;;;
onna34ro;Onna Sansirou - Typhoon Gal (set 1);Taito Classics;;1985;Taito;Fighter;;;;;0;;;;;
othunder;Operation Thunderbolt (World);Taito Classics;;1988;Taito Corporation Japan;Gun;;;;;0;;;;;
opwolf;Operation Wolf (World, set 1);Taito Classics;;1987;Taito Corporation Japan;Gun;;;;;0;;;;;
opwolf3;Operation Wolf 3 (World);Taito Classics;;1994;Taito Corporation Japan;Gun;;;;;0;;;;;
palamed;Palamedes (Japan);Taito Classics;;1990;Taito Corporation;Puzzle;;;;;0;;;;;
pitnrun;Pit & Run - F-1 Race (set 1);Taito Classics;;1984;Taito Corporation;Driving;;;;;0;;;;;
plotting;Plotting (World set 1);Taito Classics;;1989;Taito Corporation Japan;Puzzle;;;;;0;;;;;
plumppop;Plump Pop (Japan);Taito Classics;;1987;Taito Corporation;Ball & Paddle;;;;;0;;;;;
polaris;Polaris (Latest version);Taito Classics;;1980;Taito;Shoot-'Em-Up;;;;;0;;;;;
