#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Mario Party Star Rush (USA);Mario Party Star Rush (USA);Super Mario Collection;;2016;Nintendo;Board Game/Party;;;;;0;;;;;
Mario Pinball Land (USA, Australia);Mario Pinball Land (USA, Australia);Super Mario Collection;;2004;Nintendo;Pinball;;;;;0;;;;;
Mario Power Tennis (USA);Mario Power Tennis (USA);Super Mario Collection;;2004;Camelot Software Planning;Tennis/Sports;;;;;0;;;;;
Mario Sports Mix (USA);Mario Sports Mix (USA);Super Mario Collection;;2011;Nintendo;Sports;;;;;0;;;;;
Mario Strikers Charged (USA);Mario Strikers Charged (USA);Super Mario Collection;;2007;Nintendo;Soccer/Sports;;;;;0;;;;;
Mario Super Sluggers (USA);Mario Super Sluggers (USA);Super Mario Collection;;2008;Nintendo;Baseball/Sports;;;;;0;;;;;
Mario Superstar Baseball (USA);Mario Superstar Baseball (USA);Super Mario Collection;;2005;Namco;Baseball/Sports;;;;;0;;;;;
Mario Tennis (USA);Mario Tennis (USA);Super Mario Collection;;2000;Nintendo;Tennis/Sports;;;;;0;;;;;
Mario Tennis (USA) (GBC);Mario Tennis (USA) (GBC);Super Mario Collection;;2001;Nintendo;Tennis/Sports;;;;;0;;;;;
Mario Tennis - Power Tour (USA, Australia);Mario Tennis - Power Tour (USA, Australia);Super Mario Collection;;2005;Nintendo;Tennis/Sports;;;;;0;;;;;
Mario Tennis - Ultra Smash (USA);Mario Tennis - Ultra Smash (USA);Super Mario Collection;;2015;Nintendo;Tennis/Sports;;;;;0;;;;;
Mario Tennis Open (USA);Mario Tennis Open (USA);Super Mario Collection;;2012;Nintendo;Tennis/Sports;;;;;0;;;;;
Mario to Wario (Japan);Mario to Wario (Japan);Super Mario Collection;;1993;Game Freak;Puzzle;;;;;0;;;;;
Mario vs. Donkey Kong (USA, Australia);Mario vs. Donkey Kong (USA, Australia);Super Mario Collection;;2004;Nintendo;Platform;;;;;0;;;;;
Mario vs. Donkey Kong - Mini-Land Mayhem! (USA);Mario vs. Donkey Kong - Mini-Land Mayhem! (USA);Super Mario Collection;;2010;Nintendo;Puzzle;;;;;0;;;;;
Mario vs. Donkey Kong 2 - March of the Minis (USA);Mario vs. Donkey Kong 2 - March of the Minis (USA);Super Mario Collection;;2006;Nintendo;Platform;;;;;0;;;;;
Mario's Early Years! - Fun with Letters (USA);Mario's Early Years! - Fun with Letters (USA);Super Mario Collection;;1994;Software Toolworks;Miscellaneous;;;;;0;;;;;
Mario's Early Years! - Fun with Numbers (USA);Mario's Early Years! - Fun with Numbers (USA);Super Mario Collection;;1994;Software Toolworks;Miscellaneous;;;;;0;;;;;
Mario's Early Years! - Preschool Fun (USA);Mario's Early Years! - Preschool Fun (USA);Super Mario Collection;;1994;Mindscape;Miscellaneous;;;;;0;;;;;
Mario's Picross (USA, Europe);Mario's Picross (USA, Europe);Super Mario Collection;;1995;Nintendo;Puzzle;;;;;0;;;;;
Mario's Tennis (Japan, USA);Mario's Tennis (Japan, USA);Super Mario Collection;;1995;Nintendo;Tennis/Sports;;;;;0;;;;;
Mario's Time Machine (USA);Mario's Time Machine (USA);Super Mario Collection;;1994;Software Toolworks;Miscellaneous;;;;;0;;;;;
Mario's Time Machine (USA) (SNES);Mario's Time Machine (USA) (SNES);Super Mario Collection;;1993;Mindscape;Miscellaneous;;;;;0;;;;;
NES Open Tournament Golf (USA);NES Open Tournament Golf (USA);Super Mario Collection;;1991;Nintendo;Golf/Sports;;;;;0;;;;;
New Super Luigi U (USA);New Super Luigi U (USA);Super Mario Collection;;2013;Nintendo;Platform;;;;;0;;;;;
New Super Mario Bros. (USA);New Super Mario Bros. (USA);Super Mario Collection;;2006;Nintendo;Platform;;;;;0;;;;;
New Super Mario Bros. 2 (USA);New Super Mario Bros. 2 (USA);Super Mario Collection;;2012;Nintendo;Platform;;;;;0;;;;;
New Super Mario Bros. U (USA);New Super Mario Bros. U (USA);Super Mario Collection;;2012;Nintendo;Platform;;;;;0;;;;;
New Super Mario Bros. Wii (USA);New Super Mario Bros. Wii (USA);Super Mario Collection;;2009;Nintendo;Platform;;;;;0;;;;;
Paper Mario (USA);Paper Mario (USA);Super Mario Collection;;2001;Nintendo;Role-Playing;;;;;0;;;;;
Paper Mario - The Thousand-Year Door (USA);Paper Mario - The Thousand-Year Door (USA);Super Mario Collection;;2004;Intelligent Systems;Role-Playing;;;;;0;;;;;
Paper Mario Color Splash (USA);Paper Mario Color Splash (USA);Super Mario Collection;;2016;Intelligent Systems;Role-Playing;;;;;0;;;;;
Paper Mario Sticker Star (USA);Paper Mario Sticker Star (USA);Super Mario Collection;;2012;Intelligent Systems;Role-Playing;;;;;0;;;;;
Picross 2 (Japan) (Translated En);Picross 2 (Japan) (Translated En);Super Mario Collection;;1996;Jupiter Multimedia;Puzzle;;;;;0;;;;;
Punch Ball Mario Bros. (Japan);Punch Ball Mario Bros. (Japan);Super Mario Collection;;1984;Hudson Soft;Platform;;;;;0;;;;;
Super Mario 3D World (USA);Super Mario 3D World (USA);Super Mario Collection;;2013;Nintendo;Platform;;;;;0;;;;;
Super Mario 64 (USA);Super Mario 64 (USA);Super Mario Collection;;1996;Nintendo;Platform;;;;;0;;;;;
Super Mario 64 DS (USA);Super Mario 64 DS (USA);Super Mario Collection;;2004;Nintendo;Platform;;;;;0;;;;;
Super Mario Advance (USA, Europe);Super Mario Advance (USA, Europe);Super Mario Collection;;2001;Nintendo;Platform;;;;;0;;;;;
Super Mario Advance 2 - Super Mario World (USA, Australia);Super Mario Advance 2 - Super Mario World (USA, Australia);Super Mario Collection;;2002;Nintendo;Platform;;;;;0;;;;;
Super Mario Advance 3 - Yoshi's Island (USA);Super Mario Advance 3 - Yoshi's Island (USA);Super Mario Collection;;2002;Nintendo;Platform;;;;;0;;;;;
Super Mario Advance 4 - Super Mario Bros. 3 (USA, Australia) (Rev 1);Super Mario Advance 4 - Super Mario Bros. 3 (USA, Australia) (Rev 1);Super Mario Collection;;2003;Nintendo;Platform;;;;;0;;;;;
Super Mario All-Stars (USA);Super Mario All-Stars (USA);Super Mario Collection;;1993;Nintendo;Platform;;;;;0;;;;;
Super Mario All-Stars - 25th Anniversary Edition (USA);Super Mario All-Stars - 25th Anniversary Edition (USA);Super Mario Collection;;2010;Nintendo;Platform;;;;;0;;;;;
pc_smb;Super Mario Bros. (PlayChoice-10);Super Mario Collection;;1985;Nintendo;Platform;;;;;0;;;;;
Super Mario Bros. (World);Super Mario Bros. (World);Super Mario Collection;;1985;Nintendo;Platform;;;;;0;;;;;
Super Mario Bros. 2 (Japan);Super Mario Bros. 2 (Japan);Super Mario Collection;;1986;Nintendo;Platform;;;;;0;;;;;
pc_smb2;Super Mario Bros. 2 (PlayChoice-10);Super Mario Collection;;1988;Nintendo;Platform;;;;;0;;;;;
Super Mario Bros. 2 (USA) (Rev A);Super Mario Bros. 2 (USA) (Rev A);Super Mario Collection;;1988;Nintendo;Platform;;;;;0;;;;;
pc_smb3;Super Mario Bros. 3 (PlayChoice-10);Super Mario Collection;;1988;Nintendo;Platform;;;;;0;;;;;
Super Mario Bros. 3 (USA) (Rev A);Super Mario Bros. 3 (USA) (Rev A);Super Mario Collection;;1990;Nintendo;Platform;;;;;0;;;;;
Super Mario Bros. Deluxe (USA, Europe) (Rev B);Super Mario Bros. Deluxe (USA, Europe) (Rev B);Super Mario Collection;;1999;Nintendo;Platform;;;;;0;;;;;
Super Mario Bros. Mushroom World (Gottlieb 1992);Super Mario Bros. Mushroom World (Gottlieb 1992);Super Mario Collection;;1992;Gottlieb;Pinball;;;;;0;;;;;
Super Mario Bros. Mushroom World (Gottlieb);Super Mario Bros. Mushroom World (Gottlieb);Super Mario Collection;;1992;Gottlieb;Pinball;;;;;0;;;;;
Super Mario Bros. Special (Japan);Super Mario Bros. Special (Japan);Super Mario Collection;;1986;Nintendo;Platform;;;;;0;;;;;
Super Mario Galaxy (USA);Super Mario Galaxy (USA);Super Mario Collection;;2007;Nintendo;Platform;;;;;0;;;;;
Super Mario Galaxy 2 (USA);Super Mario Galaxy 2 (USA);Super Mario Collection;;2010;Nintendo;Platform;;;;;0;;;;;
Super Mario Kart (USA);Super Mario Kart (USA);Super Mario Collection;;1992;Nintendo;Driving/Racing;;;;;0;;;;;
Super Mario Land (World);Super Mario Land (World);Super Mario Collection;;1989;Nintendo;Platform;;;;;0;;;;;
Super Mario Land 2 - 6 Golden Coins (USA, Europe);Super Mario Land 2 - 6 Golden Coins (USA, Europe);Super Mario Collection;;1992;Nintendo;Platform;;;;;0;;;;;
Super Mario Maker (USA);Super Mario Maker (USA);Super Mario Collection;;2015;Nintendo;Platform;;;;;0;;;;;
Super Mario RPG - Legend of the Seven Stars (USA);Super Mario RPG - Legend of the Seven Stars (USA);Super Mario Collection;;1996;SquareSoft;Role-Playing;;;;;0;;;;;
Super Mario Strikers (USA);Super Mario Strikers (USA);Super Mario Collection;;2005;Next Level Games;Soccer/Sports;;;;;0;;;;;
Super Mario Sunshine (USA);Super Mario Sunshine (USA);Super Mario Collection;;2002;Nintendo;Platform;;;;;0;;;;;
nss_smw;Super Mario World (Nintendo Super System);Super Mario Collection;;1991;Nintendo;Platform;;;;;0;;;;;
