#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Juggernaut - Disc 1;Juggernaut - Disc 1;Sony Playstation;;1998;;;;;;;;;;;;
Juggernaut - Disc 2;Juggernaut - Disc 2;Sony Playstation;;1998;;;;;;;;;;;;
Juggernaut - Disc 3;Juggernaut - Disc 3;Sony Playstation;;1998;;;;;;;;;;;;
Jumping Flash!;Jumping Flash!;Sony Playstation;;1995;;;;;;;;;;;;
JumpStart Wildlife Safari - Field Trip;JumpStart Wildlife Safari: Field Trip;Sony Playstation;;2001;;;;;;;;;;;;
junglek;Jungle King;Arcade;;1982;;;;;;;;;;;;
Jurassic Park (USA);Jurassic Park;Sega Genesis;;1993;;;;;;;;;;;;
Jurassic Park (USA);Jurassic Park;Super Nintendo Entertainment System;;1993;;;;;;;;;;;;
Kagero - Deception II;Kagero: Deception II;Sony Playstation;;1998;;;;;;;;;;;;
Kick Master (USA);Kick Master;Nintendo Entertainment System;;1992;;;;;;;;;;;;
Kid Chameleon (USA, Europe);Kid Chameleon;Sega Genesis;;1992;;;;;;;;;;;;
Kids on Site (USA);Kids on Site;Mega CD;;1994;;;;;;;;;;;;
King Arthur;King Arthur;Nintendo Gamecube;;2004;;;;;;;;;;;;
King Neptune's Adventure (USA) (Unl);King Neptune's Adventure;Nintendo Entertainment System;;1990;;;;;;;;;;;;
King's Field;King's Field;Sony Playstation;;1995;;;;;;;;;;;;
King's Quest V (USA);King's Quest V;Nintendo Entertainment System;;1992;;;;;;;;;;;;
King's Quest - Quest for the Crown (U) [!];King's Quest: Quest for the Crown;Sega Master System;;1989;;;;;;;;;;;;
Klonoa - Door to Phantomile;Klonoa: Door to Phantomile;Sony Playstation;;1997;;;;;;;;;;;;
Knights Of The Temple Infernal Crusade;Knights Of The Temple Infernal Crusade;Nintendo Gamecube;;2004;;;;;;;;;;;;
Koudelka - Disk 1;Koudelka - Disc 1;Sony Playstation;;1999;;;;;;;;;;;;
Koudelka - Disk 2;Koudelka - Disc 2;Sony Playstation;;1999;;;;;;;;;;;;
Koudelka - Disk 3;Koudelka - Disc 3;Sony Playstation;;1999;;;;;;;;;;;;
Koudelka - Disk 4;Koudelka - Disc 4;Sony Playstation;;1999;;;;;;;;;;;;
legend;Legend;Arcade;;1994;;;;;;;;;;;;
Legend of the Ghost Lion (USA);Legend of the Ghost Lion;Nintendo Entertainment System;;1992;;;;;;;;;;;;
Legend of the River King 2 (USA);Legend of the River King 2;Nintendo Game Boy Color;;2001;;;;;;;;;;;;
LEGO Indiana Jones 2 - The Adventure Continues;LEGO Indiana Jones 2: The Adventure Continues;Sony PSP;;2009;;;;;;;;;;;;
LEGO Indiana Jones - The Original Adventures;LEGO Indiana Jones: The Original Adventures;Sony PSP;;2008;;;;;;;;;;;;
Lego Island 2 - The Brickster's Revenge (USA) (En,Fr,Es);Lego Island 2: The Brickster's Revenge;Nintendo Game Boy Color;;2001;;;;;;;;;;;;
Lego Island 2 - The Brickster's Revenge;Lego Island 2: The Brickster's Revenge;Sony Playstation;;2001;;;;;;;;;;;;
LEGO Rock Raiders;LEGO Rock Raiders;Sony Playstation;;2000;;;;;;;;;;;;
Lego Star Wars II;LEGO Star Wars II;Sony PSP;;2006;;;;;;;;;;;;
LEGO Star Wars II - The Original Trilogy (USA);LEGO Star Wars II: The Original Trilogy;Nintendo Game Boy Advance;;2006;;;;;;;;;;;;
LEGO Star Wars II The Original Trilogy;LEGO Star Wars II: The Original Trilogy;Nintendo Gamecube;;2006;;;;;;;;;;;;
Lego Star Wars III;LEGO Star Wars III;Sony PSP;;2011;;;;;;;;;;;;
LEGO Star Wars - The Video Game (USA, Europe) (En,Fr,De,Es,It,Nl,Da);LEGO Star Wars: The Video Game;Nintendo Game Boy Advance;;2005;;;;;;;;;;;;
LEGO Star Wars The Video Game;LEGO Star Wars: The Video Game;Nintendo Gamecube;;2005;;;;;;;;;;;;
liquidk;Liquid Kids;Arcade;;1990;;;;;;;;;;;;
Little Nemo - The Dream Master (USA);Little Nemo: The Dream Master;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Little Nicky (USA);Little Nicky;Nintendo Game Boy Color;;2000;;;;;;;;;;;;
Lode Runner;Lode Runner;Sony Playstation;;1998;;;;;;;;;;;;
Looney Tunes Back In Action;Looney Tunes Back In Action;Nintendo Gamecube;;2003;;;;;;;;;;;;
Looney Tunes - Back in Action (USA, Europe) (En,Fr,De,Es,It);Looney Tunes: Back in Action;Nintendo Game Boy Advance;;2003;;;;;;;;;;;;
Lord of the Sword (UE) [!];Lord of the Sword;Sega Master System;;1988;;;;;;;;;;;;
Lost Kingdoms;Lost Kingdoms;Nintendo Gamecube;;2002;;;;;;;;;;;;
Lucky Luke (USA) (En,Fr,De,Es);Lucky Luke;Nintendo Game Boy Color;;1999;;;;;;;;;;;;
Lucky Luke - Desperado Train (Europe) (En,Fr,De,Es,It,Nl);Lucky Luke: Desperado Train;Nintendo Game Boy Color;;2000;;;;;;;;;;;;
Lunar - Eternal Blue (USA);Lunar: Eternal Blue;Mega CD;;1995;;;;;;;;;;;;
Lunar - The Silver Star (USA);Lunar: The Silver Star;Mega CD;;1993;;;;;;;;;;;;
Magi Nation (USA);Magi Nation;Nintendo Game Boy Color;;2001;;;;;;;;;;;;
Magician (USA);Magician;Nintendo Entertainment System;;1991;;;;;;;;;;;;
maglord;Magician Lord;Arcade;;1990;;;;;;;;;;;;
Maken X;Maken X;Sega Dreamcast;;1999;;;;;;;;;;;;
Maniac Mansion (USA);Maniac Mansion;Nintendo Entertainment System;;1992;;;;;;;;;;;;
Mansion of Hidden Souls (USA);Mansion of Hidden Souls;Mega CD;;1993;;;;;;;;;;;;
Martian Gothic - Unification;Martian Gothic: Unification;Sony Playstation;;2000;;;;;;;;;;;;
Mary Shelley's Frankenstein (USA);Mary Shelley's Frankenstein;Sega Genesis;;1994;;;;;;;;;;;;
Mary-Kate & Ashley - Get a Clue! (USA, Europe);Mary-Kate & Ashley: Get a Clue!;Nintendo Game Boy Color;;2000;;;;;;;;;;;;
Mary-Kate and Ashley - Crush Course (USA);Mary-Kate and Ashley: Crush Course;Nintendo Game Boy Color;;2001;;;;;;;;;;;;
Math Blaster - Episode 1 (USA);Math Blaster: Episode 1;Sega Genesis;;1994;;;;;;;;;;;;
Medabots Infinity;Medabots Infinity;Nintendo Gamecube;;2003;;;;;;;;;;;;
MediEvil;MediEvil;Sony Playstation;;1998;;;;;;;;;;;;
MediEvil 2 (Europe) (Es,It,Pt) (Track 1);MediEvil 2;Sony Playstation;;2000;;;;;;;;;;;;
Meet the Robinsons;Meet the Robinsons;Nintendo Gamecube;;2007;;;;;;;;;;;;
Mega Man (USA);Mega Man;Nintendo Entertainment System;;1987;;;;;;;;;;;;
Mega Man 4 (USA) (Rev A);Mega Man 4;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Mega Man 5 (USA);Mega Man 5;Nintendo Entertainment System;;1992;;;;;;;;;;;;
Mega Man 6 (USA);Mega Man 6;Nintendo Entertainment System;;1992;;;;;;;;;;;;
Mega Man 64 (USA);Mega Man 64;Nintendo 64;;2001;;;;;;;;;;;;
Mega Man Anniversary Collection;Mega Man Anniversary Collection;Nintendo Gamecube;;2004;;;;;;;;;;;;
Mega Man X3 (USA);Mega Man X3;Sony Playstation;;2000;;;;;;;;;;;;
Mega Man X6 (USA);Mega Man X6;Sony Playstation;;2001;;;;;;;;;;;;
Mega Man - Maverick Hunter X (USA);Mega Man: Maverick Hunter X;Sony PSP;;2006;;;;;;;;;;;;
Mega Man - Powered Up (USA);Mega Man: Powered Up;Sony PSP;;2006;;;;;;;;;;;;
mtwins;Mega Twins;Arcade;;1990;;;;;;;;;;;;
Metal Gear Solid (USA);Metal Gear Solid;Nintendo Game Boy Color;;2000;;;;;;;;;;;;
Mickey's Racing Adventure (USA) (En,Fr,De,Es,It);Mickey's Racing Adventure;Nintendo Game Boy Color;;1999;;;;;;;;;;;;
Might and Magic - Gates to Another World (USA, Europe);Might and Magic: Gates to Another World;Sega Genesis;;1991;;;;;;;;;;;;
Mission Impossible (USA);Mission Impossible;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Monkey Hero;Monkey Hero;Sony Playstation;;1998;;;;;;;;;;;;
Monster Rancher Hop-A-Bout;Monster Rancher Hop-A-Bout;Sony Playstation;;2000;;;;;;;;;;;;
Myst;Myst;Sony Playstation;;1995;;;;;;;;;;;;
Mystic Quest (Europe);Mystic Quest;Nintendo Game Boy;;1993;;;;;;;;;;;;
Mystical Ninja Starring Goemon (USA);Mystical Ninja Starring Goemon;Nintendo 64;;1998;;;;;;;;;;;;
Naruto - Ultimate Ninja Heroes 3;Naruto: Ultimate Ninja Heroes 3;Sony PSP;;2009;;;;;;;;;;;;
Neighbours From Hell;Neighbours From Hell;Nintendo Gamecube;;2003;;;;;;;;;;;;
Neutopia (USA);Neutopia;NEC Turbografx-16;;1989;;;;;;;;;;;;
Neutopia II (USA);Neutopia II;NEC Turbografx-16;;1991;;;;;;;;;;;;
Nicktoons - Attack of the Toybots (USA);Nicktoons: Attack of the Toybots;Nintendo Game Boy Advance;;2007;;;;;;;;;;;;
Night Creatures (USA);Night Creatures;NEC Turbografx-16;;1991;;;;;;;;;;;;
Nightmare Creatures (USA);Nightmare Creatures;Nintendo 64;;1998;;;;;;;;;;;;
Nightmare Creatures;Nightmare Creatures;Sony Playstation;;1997;;;;;;;;;;;;
Nightmare Creatures II;Nightmare Creatures II;Sega Dreamcast;;2000;;;;;;;;;;;;
Nightmare Creatures II;Nightmare Creatures II;Sony Playstation;;2000;;;;;;;;;;;;
Ninja Kid (USA);Ninja Kid;Nintendo Entertainment System;;1986;;;;;;;;;;;;
Noah's Ark (Europe);Noah's Ark;Nintendo Entertainment System;;1992;;;;;;;;;;;;
Nosferatu (USA);Nosferatu;Super Nintendo Entertainment System;;1995;;;;;;;;;;;;
O.D.T;O.D.T;Sony Playstation;;1998;;;;;;;;;;;;
Oddworld - Munch's Oddysee (USA, Europe);Oddworld: Munch's Oddysee;Nintendo Game Boy Advance;;2003;;;;;;;;;;;;
Omikron - The Nomad Soul;Omikron: The Nomad Soul;Sega Dreamcast;;2000;;;;;;;;;;;;
Order of the Griffon (USA);Order of the Griffon;NEC Turbografx-16;;1992;;;;;;;;;;;;
Out of This World (USA);Out of This World;Super Nintendo Entertainment System;;1992;;;;;;;;;;;;
Outlander (USA);Outlander;Sega Genesis;;1992;;;;;;;;;;;;
Over The Hedge Hammy Goes Nuts;Over The Hedge Hammy Goes Nuts;Sony PSP;;2006;;;;;;;;;;;;
OverBlood;OverBlood;Sony Playstation;;1997;;;;;;;;;;;;
Pac-Man 2 - The New Adventures (USA);Pac-Man 2: The New Adventures;Sega Genesis;;1994;;;;;;;;;;;;
Panic! (USA);Panic!;Mega CD;;1994;;;;;;;;;;;;
Parasite Eve Disc 1;Parasite Eve - Disc 1;Sony Playstation;;1998;;;;;;;;;;;;
Parasite Eve Disc 2;Parasite Eve - Disc 2;Sony Playstation;;1998;;;;;;;;;;;;
Parasite Eve II Disc 1;Parasite Eve II - Disc 1;Sony Playstation;;1999;;;;;;;;;;;;
Parasite Eve II Disc 2;Parasite Eve II - Disc 2;Sony Playstation;;1999;;;;;;;;;;;;
Persona 2 - Eternal Punishment;Persona 2: Eternal Punishment;Sony Playstation;;2000;;;;;;;;;;;;
Pinocchio (USA);Pinocchio;Nintendo Game Boy;;1996;;;;;;;;;;;;
Pinocchio (USA);Pinocchio;Sega Genesis;;1996;;;;;;;;;;;;
Pirates of the Caribbean - At World's End;Pirates of the Caribbean: At World's End;Sony PSP;;2007;;;;;;;;;;;;
Pirates of the Caribbean - Dead Man's Chest (USA, Europe) (En,Fr,De,Es,It);Pirates of the Caribbean: Dead Man's Chest;Nintendo Game Boy Advance;;2006;;;;;;;;;;;;
Pirates of the Caribbean - Dead Man's Chest;Pirates of the Caribbean: Dead Man's Chest;Sony PSP;;2006;;;;;;;;;;;;
Pirates of the Caribbean - The Curse of the Black Pearl (USA) (En,Fr,De,Es,It);Pirates of the Caribbean: The Curse of the Black Pearl;Nintendo Game Boy Advance;;2003;;;;;;;;;;;;
Pitfall 3D - Beyond the Jungle;Pitfall 3D: Beyond the Jungle;Sony Playstation;;1998;;;;;;;;;;;;
Pitfall The Lost Expedition;Pitfall The Lost Expedition;Nintendo Gamecube;;2004;;;;;;;;;;;;
Pitfall - The Lost Expedition (USA);Pitfall: The Lost Expedition;Nintendo Game Boy Advance;;2004;;;;;;;;;;;;
Pocky & Rocky 2 (USA);Pocky & Rocky 2;Super Nintendo Entertainment System;;1994;;;;;;;;;;;;
Portal Runner (USA);Portal Runner;Nintendo Game Boy Color;;2001;;;;;;;;;;;;
Power Rangers Dino Thunder;Power Rangers Dino Thunder;Nintendo Gamecube;;2004;;;;;;;;;;;;
Power Rangers - Dino Thunder (USA, Europe);Power Rangers: Dino Thunder;Nintendo Game Boy Advance;;2004;;;;;;;;;;;;
Power Rangers - Lightspeed Rescue (USA);Power Rangers: Lightspeed Rescue;Nintendo 64;;2000;;;;;;;;;;;;
Power Rangers - Lightspeed Rescue (USA, Europe);Power Rangers: Lightspeed Rescue;Nintendo Game Boy Color;;2000;;;;;;;;;;;;
Power Rangers - Time Force (USA, Europe);Power Rangers: Time Force;Nintendo Game Boy Advance;;2001;;;;;;;;;;;;
Power Rangers - Time Force (USA);Power Rangers: Time Force;Nintendo Game Boy Color;;2001;;;;;;;;;;;;
Prehistorik Man (USA, Europe);Prehistorik Man;Nintendo Game Boy;;1996;;;;;;;;;;;;
Prehistorik Man (USA, Europe) (En,Fr,De,Es,It,Nl);Prehistorik Man;Nintendo Game Boy Advance;;2001;;;;;;;;;;;;
Prince of Persia (USA);Prince of Persia;Super Nintendo Entertainment System;;1992;;;;;;;;;;;;
Princess Tomato in Salad Kingdom (USA);Princess Tomato in Salad Kingdom;Nintendo Entertainment System;;1988;;;;;;;;;;;;
Project Overkill;Project Overkill;Sony Playstation;;1996;;;;;;;;;;;;
Psybadek;Psybadek;Sony Playstation;;1998;;;;;;;;;;;;
Psychic Detective - Disk 1;Psychic Detective - Disc 1;Sony Playstation;;1995;;;;;;;;;;;;
Psychic Detective - Disk 2;Psychic Detective - Disc 2;Sony Playstation;;1995;;;;;;;;;;;;
Psychic Detective - Disk 3;Psychic Detective - Disc 3;Sony Playstation;;1995;;;;;;;;;;;;
Q-bert (USA);Q-bert;Nintendo Game Boy Color;;2000;;;;;;;;;;;;
Q-bert;Q-bert;Sega Dreamcast;;2000;;;;;;;;;;;;
Q-bert;Q-bert;Sony Playstation;;1999;;;;;;;;;;;;
Quattro Adventure (USA) (Unl);Quattro Adventure;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Quest 64 (USA);Quest 64;Nintendo 64;;1998;;;;;;;;;;;;
Quest for Camelot (USA) (En,Fr,Es);Quest for Camelot;Nintendo Game Boy Color;;1998;;;;;;;;;;;;
Quest RPG - Brian's Journey (USA);Quest RPG: Brian's Journey;Nintendo Game Boy Color;;2000;;;;;;;;;;;;
Rambo (USA) (Rev A);Rambo;Nintendo Entertainment System;;1987;;;;;;;;;;;;
Ratatouille;Ratatouille;Sony PSP;;2007;;;;;;;;;;;;
ReBoot;ReBoot;Sony Playstation;;1998;;;;;;;;;;;;
Resident Evil - Code - Veronica X (Spain)(Disc 1);Resident Evil: Code Veronica X - Disc 1;Sega Dreamcast;;2001;;;;;;;;;;;;
Resident Evil - Code - Veronica X (Spain)(Disc 2);Resident Evil: Code Veronica X - Disc 2;Sega Dreamcast;;2001;;;;;;;;;;;;
Revenge of the Ninja (USA);Revenge of the Ninja;Mega CD;;1993;;;;;;;;;;;;
Rhapsody - A Musical Adventure;Rhapsody: A Musical Adventure;Sony Playstation;;1998;;;;;;;;;;;;
Rise of the Dragon (USA);Rise of the Dragon;Mega CD;;1993;;;;;;;;;;;;
Ristar (USA, Europe(August 1994);Ristar;Sega Genesis;;1995;;;;;;;;;;;;
Riven - The Sequel to Myst - Disk 1;Riven: The Sequel to Myst - Disc 1;Sony Playstation;;1997;;;;;;;;;;;;
Riven - The Sequel to Myst - Disk 2;Riven: The Sequel to Myst - Disc 2;Sony Playstation;;1997;;;;;;;;;;;;
Riven - The Sequel to Myst - Disk 3;Riven: The Sequel to Myst - Disc 3;Sony Playstation;;1997;;;;;;;;;;;;
Riven - The Sequel to Myst - Disk 4;Riven: The Sequel to Myst - Disc 4;Sony Playstation;;1997;;;;;;;;;;;;
Riven - The Sequel to Myst - Disk 5;Riven: The Sequel to Myst - Disc 5;Sony Playstation;;1997;;;;;;;;;;;;
Road Avenger (USA);Road Avenger;Mega CD;;1993;;;;;;;;;;;;
Rocket Power Beach Bandits;Rocket Power Beach Bandits;Nintendo Gamecube;;2002;;;;;;;;;;;;
Rocket Ranger (USA);Rocket Ranger;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Rockin' Kats (USA);Rockin' Kats;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Rogue Ops;Rogue Ops;Nintendo Gamecube;;2003;;;;;;;;;;;;
SaGa Frontier;SaGa Frontier;Sony Playstation;;1997;;;;;;;;;;;;
SaGa Frontier 2;SaGa Frontier 2;Sony Playstation;;1999;;;;;;;;;;;;
Saint Sword (USA);Saint Sword;Sega Genesis;;1991;;;;;;;;;;;;
Samurai Jack The Shadow Of Aku;Samurai Jack The Shadow Of Aku;Nintendo Gamecube;;2004;;;;;;;;;;;;
Samurai Jack - The Amulet of Time (USA, Europe);Samurai Jack: The Amulet of Time;Nintendo Game Boy Advance;;2003;;;;;;;;;;;;
Scooby Doo Mystery (USA);Scooby Doo Mystery;Sega Genesis;;2005;;;;;;;;;;;;
Scooby Doo! Unmasked;Scooby Doo! Unmasked;Nintendo Gamecube;;2005;;;;;;;;;;;;
Scooby-Doo! Mystery Mayhem;Scooby-Doo! Mystery Mayhem;Nintendo Gamecube;;2004;;;;;;;;;;;;
Scooby-Doo! - Classic Creep Capers (USA);Scooby-Doo!: Classic Creep Capers;Nintendo 64;;2001;;;;;;;;;;;;
Scooby-Doo! - Classic Creep Capers (USA, Europe);Scooby-Doo!: Classic Creep Capers;Nintendo Game Boy Color;;2001;;;;;;;;;;;;
Scooby-Doo! - Mystery Mayhem (USA) (En,Fr);Scooby-Doo!: Mystery Mayhem;Nintendo Game Boy Advance;;2003;;;;;;;;;;;;
Scooby-Doo! - Unmasked (USA) (En,Fr);Scooby-Doo!: Unmasked;Nintendo Game Boy Advance;;2005;;;;;;;;;;;;
Second Samurai (Europe);Second Samurai;Sega Genesis;;1994;;;;;;;;;;;;
Secret Agent Clank;Secret Agent Clank;Sony PSP;;2008;;;;;;;;;;;;
Secret of Evermore (USA);Secret of Evermore;Super Nintendo Entertainment System;;1995;;;;;;;;;;;;
Secret Scout in the Temple of Demise (USA) (Unl);Secret Scout in the Temple of Demise;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Sentient - Explore the Infinite;Sentient: Explore the Infinite;Sony Playstation;;1997;;;;;;;;;;;;
Shadow Madness - Disk 1;Shadow Madness - Disc 1;Sony Playstation;;1999;;;;;;;;;;;;
Shadow Madness - Disk 2;Shadow Madness - Disc 2;Sony Playstation;;1999;;;;;;;;;;;;
Shadow the Hedgehog;Shadow the Hedgehog;Nintendo Gamecube;;2005;;;;;;;;;;;;
Shadowgate (USA);Shadowgate;Nintendo Entertainment System;;1989;;;;;;;;;;;;
Shadowgate 64 - Trials of the Four Towers (USA) (En,Es);Shadowgate 64: Trials of the Four Towers;Nintendo 64;;1999;;;;;;;;;;;;
Shantae (USA);Shantae;Nintendo Game Boy Color;;2002;;;;;;;;;;;;
Shenmue CD 1;Shenmue - Disc 1;Sega Dreamcast;;1999;;;;;;;;;;;;
Shenmue CD 2;Shenmue - Disc 2;Sega Dreamcast;;1999;;;;;;;;;;;;
Shenmue CD 3;Shenmue - Disc 3;Sega Dreamcast;;1999;;;;;;;;;;;;
Shenmue CD 4;Shenmue - Disc 4;Sega Dreamcast;;1999;;;;;;;;;;;;
Shenmue 2 CD1;Shenmue 2 - Disc 1;Sega Dreamcast;;2001;;;;;;;;;;;;
Shenmue 2 CD2;Shenmue 2 - Disc 2;Sega Dreamcast;;2001;;;;;;;;;;;;
Shenmue 2 CD3;Shenmue 2 - Disc 3;Sega Dreamcast;;2001;;;;;;;;;;;;
Shenmue 2 CD4;Shenmue 2 - Disc 4;Sega Dreamcast;;2001;;;;;;;;;;;;
Shining Force CD (USA);Shining Force CD;Mega CD;;1994;;;;;;;;;;;;
shinobi;Shinobi;Arcade;;1987;;;;;;;;;;;;
Shinobi (USA) (Unl);Shinobi;Nintendo Entertainment System;;1989;;;;;;;;;;;;
Shinobi (UE) [!];Shinobi;Sega Master System;;1987;;;;;;;;;;;;
Silent Hill Shattered Memories;Silent Hill Shattered Memories;Sony PSP;;2009;;;;;;;;;;;;
Skies of Arcadia (Disc 1);Skies of Arcadia  - Disc 1;Sega Dreamcast;;2000;;;;;;;;;;;;
Skies of Arcadia (Disc 2);Skies of Arcadia  - Disc 2;Sega Dreamcast;;2000;;;;;;;;;;;;
Skies of Arcadia Legends;Skies of Arcadia Legends;Nintendo Gamecube;;2003;;;;;;;;;;;;
Snake's Revenge (USA);Snake's Revenge;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Snatcher (USA);Snatcher;Mega CD;;1994;;;;;;;;;;;;
sonson;Son Son;Arcade;;1984;;;;;;;;;;;;
Sonic Battle (USA) (En,Ja,Fr,De,Es,It);Sonic Battle;Nintendo Game Boy Advance;;2004;;;;;;;;;;;;
Sonic Labyrinth (USA, Europe);Sonic Labyrinth;Sega Game Gear;;1995;;;;;;;;;;;;
Sorcerer's Kingdom (USA) (v1.1);Sorcerer's Kingdom;Sega Genesis;;1992;;;;;;;;;;;;
Soul Blazer (USA);Soul Blazer;Super Nintendo Entertainment System;;1992;;;;;;;;;;;;
Soul of the Samurai;Soul of the Samurai;Sony Playstation;;1999;;;;;;;;;;;;
Soviet Strike;Soviet Strike;Sony Playstation;;1996;;;;;;;;;;;;
Space Ace (USA);Space Ace;Super Nintendo Entertainment System;;1993;;;;;;;;;;;;
Sparkster (USA);Sparkster;Sega Genesis;;1994;;;;;;;;;;;;
Spawn Armageddon;Spawn Armageddon;Nintendo Gamecube;;2003;;;;;;;;;;;;
Spawn - The Eternal;Spawn: The Eternal;Sony Playstation;;1997;;;;;;;;;;;;
Spellcaster (UE) [!];Spellcaster;Sega Master System;;1989;;;;;;;;;;;;
Sphinx And The Cursed Mummy;Sphinx And The Cursed Mummy;Nintendo Gamecube;;2003;;;;;;;;;;;;
Spider Man Friend Or Foe;Spider Man Friend Or Foe;Sony PSP;;2007;;;;;;;;;;;;
Spider Man Web of Shadows;Spider Man Web of Shadows;Sony PSP;;2008;;;;;;;;;;;;
Spider-Man (USA);Spider-Man;Nintendo 64;;2000;;;;;;;;;;;;
Spider-Man (USA, Europe);Spider-Man;Nintendo Game Boy Advance;;2002;;;;;;;;;;;;
Spider-Man (USA, Europe);Spider-Man;Nintendo Game Boy Color;;2000;;;;;;;;;;;;
Spider-Man;Spider-Man;Nintendo Gamecube;;2002;;;;;;;;;;;;
Spider-Man (World) (Sega);Spider-Man;Sega Genesis;;1991;;;;;;;;;;;;
Spider-Man;Spider-Man;Sony Playstation;;2000;;;;;;;;;;;;
Splatterhouse (USA);Splatterhouse;NEC Turbografx-16;;1990;;;;;;;;;;;;
SpongeBob SquarePants Creature From The Krusty Krab;SpongeBob SquarePants Creature From The Krusty Krab;Nintendo Gamecube;;2006;;;;;;;;;;;;
SpongeBob SquarePants Revenge Of The Flying Dutchman;SpongeBob SquarePants Revenge Of The Flying Dutchman;Nintendo Gamecube;;2002;;;;;;;;;;;;
SpongeBob SquarePants - Legend of the Lost Spatula (USA, Europe);SpongeBob SquarePants: Legend of the Lost Spatula;Nintendo Game Boy Color;;2001;;;;;;;;;;;;
Spud's Adventure (USA);Spud's Adventure;Nintendo Game Boy;;1991;;;;;;;;;;;;
Spyro 2 - Gateway to Glimmer;Spyro 2: Gateway to Glimmer;Sony Playstation;;1999;;;;;;;;;;;;
Spyro the Dragon;Spyro the Dragon;Sony Playstation;;1998;;;;;;;;;;;;
Spyro - Year of the Dragon;Spyro: Year of the Dragon;Sony Playstation;;2000;;;;;;;;;;;;
Stanley - The Search for Dr. Livingston (USA);Stanley: The Search for Dr. Livingston;Nintendo Entertainment System;;1992;;;;;;;;;;;;
Star Ocean - The Second Story - Disk 1;Star Ocean: The Second Story - Disc 1;Sony Playstation;;1999;;;;;;;;;;;;
Star Ocean - The Second Story - Disk 2;Star Ocean: The Second Story - Disc 2;Sony Playstation;;1999;;;;;;;;;;;;
Star Trek - 25th Anniversary (USA);Star Trek: 25th Anniversary;Nintendo Entertainment System;;1992;;;;;;;;;;;;
Star Trek - Deep Space Nine - Crossroads of Time (USA);Star Trek: Deep Space Nine - Crossroads of Time;Sega Genesis;;1995;;;;;;;;;;;;
Star Trek - The Next Generation - Echoes from the Past (USA);Star Trek: The Next Generation - Echoes from the Past;Sega Genesis;;1994;;;;;;;;;;;;
Star Wars Episode I - Obi-Wan's Adventures (USA);Star Wars Episode I: Obi-Wan's Adventures;Nintendo Game Boy Color;;2000;;;;;;;;;;;;
Star Wars Episode II - Attack of the Clones (USA);Star Wars Episode II: Attack of the Clones;Nintendo Game Boy Advance;;2002;;;;;;;;;;;;
Star Wars Jedi Knight II Jedi Outcast;Star Wars Jedi Knight II Jedi Outcast;Nintendo Gamecube;;2002;;;;;;;;;;;;
Star Wars - Episodio I - La Amenaza Fantasma;Star Wars: Episodio I - La Amenaza Fantasma;Sony Playstation;;1999;;;;;;;;;;;;
Star Wars - Shadows of the Empire (USA) (Rev B);Star Wars: Shadows of the Empire;Nintendo 64;;1999;;;;;;;;;;;;
Starflight (USA, Europe);Starflight;Sega Genesis;;1991;;;;;;;;;;;;
Starshot - Space Circus Fever (USA) (En,Fr,Es);Starshot: Space Circus Fever;Nintendo 64;;1999;;;;;;;;;;;;
Stuart Little 2;Stuart Little 2;Sony Playstation;;2002;;;;;;;;;;;;
Stuart Little - The Journey Home (USA, Europe);Stuart Little: The Journey Home;Nintendo Game Boy Color;;2001;;;;;;;;;;;;
Summoner A Goddess Reborn;Summoner A Goddess Reborn;Nintendo Gamecube;;2003;;;;;;;;;;;;
Super Hydlide (USA);Super Hydlide;Sega Genesis;;1989;;;;;;;;;;;;
Superman (USA) (En,Fr,Es);Superman;Nintendo 64;;1999;;;;;;;;;;;;
Superman Shadow Of Apokolips;Superman Shadow Of Apokolips;Nintendo Gamecube;;2002;;;;;;;;;;;;
Survival Kids (USA);Survival Kids;Nintendo Game Boy Color;;1999;;;;;;;;;;;;
Swagman;Swagman;Sony Playstation;;1999;;;;;;;;;;;;
Sword of Vermilion (USA, Europe);Sword of Vermilion;Sega Genesis;;1989;;;;;;;;;;;;
Syphon Filter 3;Syphon Filter 3: Sentencia Final;Sony Playstation;;2001;;;;;;;;;;;;
T'ai Fu - Wrath of the Tiger;T'ai Fu: Wrath of the Tiger;Sony Playstation;;1999;;;;;;;;;;;;
Tail Concerto;Tail Concerto;Sony Playstation;;1998;;;;;;;;;;;;
Tak 2 - The Staff of Dreams (USA);Tak 2: The Staff of Dreams;Nintendo Game Boy Advance;;2004;;;;;;;;;;;;
Tak 2 - The Staff of Dreams;Tak 2: The Staff of Dreams;Nintendo Gamecube;;2004;;;;;;;;;;;;
Tak and the Power of Juju;Tak and the Power of Juju;Nintendo Gamecube;;2003;;;;;;;;;;;;
Tak The Great Juju Challenge;Tak The Great Juju Challenge;Nintendo Gamecube;;2005;;;;;;;;;;;;
