#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Miracle Warriors - Seal of the Dark Lord (UE) [!];Miracle Warriors: Seal of the Dark Lord;Sega Master System;;1988;;;;;;;;;;;;
Missile Defense 3-D (USA, Europe);Missile Defense 3-D;Sega Master System;;1987;;;;;;;;;;;;
Mortal Kombat (E) [!];Mortal Kombat;Sega Master System;;1993;;;;;;;;;;;;
Mortal Kombat 2 (E) [!];Mortal Kombat II;Sega Master System;;1994;;;;;;;;;;;;
Ms. Pac-man (E) [!];Ms. Pac-Man;Sega Master System;;1991;;;;;;;;;;;;
My Hero (UE) [o1];My Hero;Sega Master System;;1987;;;;;;;;;;;;
Ninja Gaiden (E) [T+Spa100_Pkt];Ninja Gaiden;Sega Master System;;1992;;;;;;;;;;;;
Ninja Gaiden (UE) [!];Ninja Gaiden;Sega Master System;;1992;;;;;;;;;;;;
Olympic Gold - Barcelona '92 (UE) [!];Olympic Gold;Sega Master System;;1992;;;;;;;;;;;;
Operation Wolf (U) [!];Operation Wolf;Sega Master System;;1990;;;;;;;;;;;;
Pac-Mania (E) [!];Pac-Mania;Sega Master System;;1991;;;;;;;;;;;;
Paperboy (UE) [!];Paperboy;Sega Master System;;1990;;;;;;;;;;;;
Parlour Games (UE) [!];Parlour Games;Sega Master System;;1988;;;;;;;;;;;;
Penguin Land (UE) [!];Penguin Land;Sega Master System;;1987;;;;;;;;;;;;
PGA Tour Golf (E) [!];PGA Tour Golf;Sega Master System;;1993;;;;;;;;;;;;
Phantasy Star (UE) (V1.3) [!];Phantasy Star;Sega Master System;;1988;;;;;;;;;;;;
Pit Fighter (UE) [b1];Pit Fighter;Sega Master System;;1992;;;;;;;;;;;;
Populous (UE) [!];Populous;Sega Master System;;1991;;;;;;;;;;;;
Poseidon Wars 3D (UE) [!];Poseidon Wars 3-D;Sega Master System;;1989;;;;;;;;;;;;
Power Strike (UE) [o1];Power Strike;Sega Master System;;1988;;;;;;;;;;;;
Power Strike 2 (UE) [!];Power Strike II;Sega Master System;;1993;;;;;;;;;;;;
Predator 2 (JUE) [!];Predator 2;Sega Master System;;1992;;;;;;;;;;;;
Prince of Persia (UE) [!];Prince of Persia;Sega Master System;;1992;;;;;;;;;;;;
Pro Wrestling (UE) [o1];Pro Wrestling;Sega Master System;;1987;;;;;;;;;;;;
Psychic World (UE) [!];Psychic World;Sega Master System;;1991;;;;;;;;;;;;
Psycho Fox (UE) [!];Psycho Fox;Sega Master System;;1989;;;;;;;;;;;;
Putt & Putter (E) [!];Putt & Putter;Sega Master System;;1992;;;;;;;;;;;;
Quartet (UE) [!];Quartet;Sega Master System;;1987;;;;;;;;;;;;
R-Type (UE) [!];R-Type;Sega Master System;;1988;;;;;;;;;;;;
R.C. Grand Prix (UE) [!];R.C. Grand Prix;Sega Master System;;1990;;;;;;;;;;;;
Rainbow Islands (E) [!];Rainbow Islands: Story of the Bubble Bobble 2;Sega Master System;;1993;;;;;;;;;;;;
Rambo III (UE) [!];Rambo III;Sega Master System;;1988;;;;;;;;;;;;
Rampage (UE) [!];Rampage;Sega Master System;;1989;;;;;;;;;;;;
Rampart (UE) [!];Rampart;Sega Master System;;1991;;;;;;;;;;;;
Rastan (UE) [!];Rastan;Sega Master System;;1989;;;;;;;;;;;;
Renegade (E) [!];Renegade;Sega Master System;;1993;;;;;;;;;;;;
Rescue Mission (UE) [!];Rescue Mission;Sega Master System;;1988;;;;;;;;;;;;
Road Rash (E) [!];Road Rash;Sega Master System;;1994;;;;;;;;;;;;
Robocop 3 (UE) [!];RoboCop 3;Sega Master System;;1993;;;;;;;;;;;;
Rocky (UE) [!];Rocky;Sega Master System;;1987;;;;;;;;;;;;
Running Battle (E) [!];Running Battle;Sega Master System;;1991;;;;;;;;;;;;
Sagaia (E) [!];Sagaia;Sega Master System;;1992;;;;;;;;;;;;
Scramble Spirits (UE) [!];Scramble Spirits;Sega Master System;;1989;;;;;;;;;;;;
Rambo - First Blood Part 2 (UE) [!];Secret Command;Sega Master System;;1986;;;;;;;;;;;;
Sega Chess (E) [T+Spa];Sega Chess;Sega Master System;;1991;;;;;;;;;;;;
Sega World Tournament Golf (E) [!];Sega World Tournament Golf;Sega Master System;;1993;;;;;;;;;;;;
Sensible Soccer (UE) [!];Sensible Soccer: European Champions;Sega Master System;;1993;;;;;;;;;;;;
Shadow Dancer (E) [!];Shadow Dancer;Sega Master System;;1991;;;;;;;;;;;;
Shadow of the Beast (E) [!];Shadow of the Beast;Sega Master System;;1991;;;;;;;;;;;;
Shanghai (UE) [!];Shanghai;Sega Master System;;1988;;;;;;;;;;;;
Shinobi (UE) [!];Shinobi;Sega Master System;;1988;;;;;;;;;;;;
Shooting Gallery (UE) [!];Shooting Gallery;Sega Master System;;1987;;;;;;;;;;;;
Slap Shot (U) [!];Slap Shot;Sega Master System;;1990;;;;;;;;;;;;
Sonic Chaos (UE) [!];Sonic Chaos;Sega Master System;;1993;;;;;;;;;;;;
Sonic Spinball (UE) [!];Sonic Spinball;Sega Master System;;1995;;;;;;;;;;;;
Sonic the Hedgehog (UE) [!];Sonic the Hedgehog;Sega Master System;;1991;;;;;;;;;;;;
Sonic the Hedgehog 2 (UE) (V1.0) [!];Sonic The Hedgehog 2;Sega Master System;;1992;;;;;;;;;;;;
Space Gun (Europe);Space Gun;Sega Master System;;1992;;;;;;;;;;;;
Space Harrier (UE) [!];Space Harrier;Sega Master System;;1987;;;;;;;;;;;;
Special Criminal Investigation (E) [!];Special Criminal Investigation;Sega Master System;;1992;;;;;;;;;;;;
Speedball (E) (Mirrorsoft) [!];Speedball;Sega Master System;;1991;;;;;;;;;;;;
Speedball 2 (E) [!];Speedball 2;Sega Master System;;1992;;;;;;;;;;;;
Spellcaster (UE) [!];SpellCaster;Sega Master System;;1989;;;;;;;;;;;;
Spider-Man vs. the Kingpin (UE) [!];Spider-Man;Sega Master System;;1991;;;;;;;;;;;;
Spider-Man - Return of the Sinister Six (UE) [!];Spider-Man: Return of the Sinister Six;Sega Master System;;1993;;;;;;;;;;;;
Spy vs. Spy (UE) [!];Spy vs. Spy;Sega Master System;;1988;;;;;;;;;;;;
Star Wars (UE) [!];Star Wars;Sega Master System;;1993;;;;;;;;;;;;
Streets of Rage (UE) [!];Streets of Rage;Sega Master System;;1993;;;;;;;;;;;;
Streets of Rage 2 (UE) [!];Streets of Rage II;Sega Master System;;1994;;;;;;;;;;;;
Strider (UE) [!];Strider;Sega Master System;;1991;;;;;;;;;;;;
Strider II (UE) [!];Strider II;Sega Master System;;1993;;;;;;;;;;;;
Submarine Attack (UE) [!];Submarine Attack;Sega Master System;;1990;;;;;;;;;;;;
Super Kick Off (UE) [!];Super Kick Off;Sega Master System;;1991;;;;;;;;;;;;
Super Monaco GP (UE) (V1.1) [!];Super Monaco GP;Sega Master System;;1990;;;;;;;;;;;;
Super Off-Road (UE) [!];Super Off Road;Sega Master System;;1992;;;;;;;;;;;;
Super Space Invaders (UE) [!];Super Space Invaders;Sega Master System;;1991;;;;;;;;;;;;
Super Tennis (UE) [!];Super Tennis;Sega Master System;;1987;;;;;;;;;;;;
Taito Chase H.Q. (J) [!];Taito Chase H.Q.;Sega Master System;;1990;;;;;;;;;;;;
Taz-Mania (E) [!];Taz-Mania;Sega Master System;;1993;;;;;;;;;;;;
Tecmo World Cup '93 (E) [!];Tecmo World Cup '93;Sega Master System;;1993;;;;;;;;;;;;
Teddy Boy (UE) [!];Teddy Boy;Sega Master System;;1987;;;;;;;;;;;;
Tennis Ace (E) [!];Tennis Ace;Sega Master System;;1989;;;;;;;;;;;;
Terminator 2 - Judgment Day (UE) [!];Terminator 2: Judgment Day;Sega Master System;;1993;;;;;;;;;;;;
Cyber Shinobi (UE) [!];The Cyber Shinobi;Sega Master System;;1991;;;;;;;;;;;;
Flash, The (UE) [!];The Flash;Sega Master System;;1993;;;;;;;;;;;;
Flintstones, The (UE) [!];The Flintstones;Sega Master System;;1991;;;;;;;;;;;;
Incredible Crash Dummies, The (E) [!];The Incredible Crash Dummies;Sega Master System;;1993;;;;;;;;;;;;
Incredible Hulk, The (UE) [!];The Incredible Hulk;Sega Master System;;1994;;;;;;;;;;;;
Lucky Dime Caper Starring Donald Duck, The (UE) [!];The Lucky Dime Caper Starring Donald Duck;Sega Master System;;1991;;;;;;;;;;;;
New Zealand Story, The (UE) [!];The New Zealand Story;Sega Master System;;1992;;;;;;;;;;;;
Ninja, The (UE) [o1];The Ninja;Sega Master System;;1987;;;;;;;;;;;;
Ottifants, The (UE) [!];The Ottifants;Sega Master System;;1993;;;;;;;;;;;;
Simpsons, The - Bart vs. the Space Mutants (E) [!];The Simpsons: Bart vs. the Space Mutants;Sega Master System;;1992;;;;;;;;;;;;
Simpsons, The - Bart vs. the World (E) [!];The Simpsons: Bart vs. the World;Sega Master System;;1993;;;;;;;;;;;;
Smurfs, The (E) [!];The Smurfs;Sega Master System;;1994;;;;;;;;;;;;
Schtroumpfs Autour du Monde, Les (Europe) (En,Fr,De,Es) (Beta);The Smurfs Travel The World;Sega Master System;;1996;;;;;;;;;;;;
Terminator, The (UE) [!];The Terminator;Sega Master System;;1992;;;;;;;;;;;;
Thunder Blade (UE) [!];Thunder Blade;Sega Master System;;1988;;;;;;;;;;;;
Time Soldiers (UE) [!];Time Soldiers;Sega Master System;;1989;;;;;;;;;;;;
Tom and Jerry - The Movie (UE);Tom & Jerry: The Movie;Sega Master System;;1992;;;;;;;;;;;;
Trans-Bot (UE) [o1];Transbot;Sega Master System;;1987;;;;;;;;;;;;
Ultima IV - Quest of the Avatar (E) [!];Ultima IV: Quest of the Avatar;Sega Master System;;1990;;;;;;;;;;;;
Ultimate Soccer (UE) [!];Ultimate Soccer;Sega Master System;;1993;;;;;;;;;;;;
Vigilante (UE) [!];Vigilante;Sega Master System;;1989;;;;;;;;;;;;
Wanted (UE) [!];Wanted;Sega Master System;;1989;;;;;;;;;;;;
Where in the World is Carmen Sandiego (U) [!];Where in the World is Carmen Sandiego?;Sega Master System;;1989;;;;;;;;;;;;
Wimbledon (E) [!];Wimbledon;Sega Master System;;1992;;;;;;;;;;;;
Wimbledon II (E) [!];Wimbledon II;Sega Master System;;1993;;;;;;;;;;;;
Wolf Child (UE) [!];Wolfchild;Sega Master System;;1993;;;;;;;;;;;;
Wonder Boy (UE) [!];Wonder Boy;Sega Master System;;1987;;;;;;;;;;;;
Wonder Boy 3 - The Dragon's Trap (UE) [!];Wonder Boy III: The Dragon's Trap;Sega Master System;;1989;;;;;;;;;;;;
World Cup Italia '90 (UE) [!];World Cup Italia '90;Sega Master System;;1990;;;;;;;;;;;;
World Games (E) [!];World Games;Sega Master System;;1990;;;;;;;;;;;;
World Grand Prix (UE) [!];World Grand Prix;Sega Master System;;1987;;;;;;;;;;;;
WWF Wrestlemania Steel Cage Challenge (Europe);WWF Wrestlemania: Steel Cage Challenge;Sega Master System;;1993;;;;;;;;;;;;
Ys - The Vanished Omens (UE) [!];Ys: The Vanished Omens;Sega Master System;;1989;;;;;;;;;;;;
Zillion (UE) [!];Zillion;Sega Master System;;1987;;;;;;;;;;;;
Zillion II - The Tri Formation (UE) [!];Zillion II: The Tri Formation;Sega Master System;;1988;;;;;;;;;;;;
