#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Day Dreamin' Davey (USA);Day Dreamin' Davey;Nintendo Entertainment System;;1992;;;;;;;;;;;;
Days of Thunder (USA);Days of Thunder;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Deadly Towers (USA);Deadly Towers;Nintendo Entertainment System;;1986;;;;;;;;;;;;
Death Race (USA) (Unl);Death Race;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Deathbots (USA) (Unl) (v1);Deathbots;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Defender II (USA);Defender II;Nintendo Entertainment System;;1988;;;;;;;;;;;;
Defender of the Crown (USA);Defender of the Crown;Nintendo Entertainment System;;1986;;;;;;;;;;;;
Defenders of Dynatron City (USA);Defenders of Dynatron City;Nintendo Entertainment System;;1992;;;;;;;;;;;;
Deja Vu (USA);Deja Vu;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Demon Sword - Release the Power (USA);Demon Sword: Release the Power;Nintendo Entertainment System;;1989;;;;;;;;;;;;
Desert Commander (USA);Desert Commander;Nintendo Entertainment System;;1989;;;;;;;;;;;;
Destination Earthstar (USA);Destination Earthstar;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Destiny of an Emperor (USA);Destiny of an Emperor;Nintendo Entertainment System;;1989;;;;;;;;;;;;
Destroyer (Unl);Destroyer;Nintendo Entertainment System;;1987;;;;;;;;;;;;
Devil World (Europe);Devil World;Nintendo Entertainment System;;1984;;;;;;;;;;;;
Dezaemon (Japan) [En by Aeon Genesis v1.1];Dezaemon;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Dick Tracy (USA);Dick Tracy;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Die Hard (USA);Die Hard;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Dig Dug II - Trouble in Paradise (USA);Dig Dug II: Trouble in Paradise;Nintendo Entertainment System;;1985;;;;;;;;;;;;
Digger T. Rock - The Legend of the Lost City (USA);Digger T. Rock: The Legend of the Lost City;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Dirty Harry (USA);Dirty Harry;Nintendo Entertainment System;;1990;;;;;;;;;;;;
[Aladdin] Dizzy the Adventurer (USA) (Unl);Dizzy The Adventurer;Nintendo Entertainment System;;1993;;;;;;;;;;;;
Donkey Kong (World) (Rev A);Donkey Kong;Nintendo Entertainment System;;1982;;;;;;;;;;;;
Donkey Kong 3 (World);Donkey Kong 3;Nintendo Entertainment System;;1984;;;;;;;;;;;;
Donkey Kong Classics (USA, Europe);Donkey Kong Classics;Nintendo Entertainment System;;1988;;;;;;;;;;;;
Donkey Kong Jr. (World) (Rev A);Donkey Kong Jr.;Nintendo Entertainment System;;1987;;;;;;;;;;;;
Donkey Kong Jr. Math (USA, Europe);Donkey Kong Jr. Math;Nintendo Entertainment System;;1985;;;;;;;;;;;;
Double Dare (USA);Double Dare;Nintendo Entertainment System;;1988;;;;;;;;;;;;
Double Dragon (USA);Double Dragon;Nintendo Entertainment System;;1987;;;;;;;;;;;;
Double Dragon II - The Revenge (USA) (Rev A);Double Dragon II: The Revenge;Nintendo Entertainment System;;1988;;;;;;;;;;;;
Double Dragon III - The Sacred Stones (USA);Double Dragon III: The Sacred Stones;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Double Dribble (USA) (Rev A);Double Dribble;Nintendo Entertainment System;;1987;;;;;;;;;;;;
Double Strike - Aerial Attack Force (USA) (Unl) (v1.1);Double Strike: Aerial Attack Force;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Downtown Nekketsu Koshinkyoku Soreyuku Daiundokai (J);Downtown Nekketsu Koshinkyoku Soreyuku Daiundokai;Nintendo Entertainment System;;1988;;;;;;;;;;;;
Downtown Special Kunio-kun no Jidaigeki dayo Zen'in Shugo (U) [!];Downtown Special Kunio-kun no Jidaigeki dayo Zen'in Shugo;Nintendo Entertainment System;;1988;;;;;;;;;;;;
Dr. Chaos (USA);Dr. Chaos;Nintendo Entertainment System;;1988;;;;;;;;;;;;
Dr. Jekyll and Mr. Hyde (USA);Dr. Jekyll and Mr. Hyde;Nintendo Entertainment System;;1988;;;;;;;;;;;;
Dr. Mario (Japan, USA) (Rev A);Dr. Mario;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Drac's Night Out (U) (Prototype) [!];Drac's Night Out;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Dragon Fighter (USA);Dragon Fighter;Nintendo Entertainment System;;1991;;;;;;;;;;;;
Dragon Power (USA);Dragon Power;Nintendo Entertainment System;;1988;;;;;;;;;;;;
Dragon Spirit - The New Legend (USA);Dragon Spirit: The New Legend;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Dragon Warrior (USA) (Rev A);Dragon Warrior;Nintendo Entertainment System;;1989;;;;;;;;;;;;
Dragon Warrior III (USA);Dragon Warrior III;Nintendo Entertainment System;;1992;;;;;;;;;;;;
Dragon Warrior IV (USA);Dragon Warrior IV;Nintendo Entertainment System;;1992;;;;;;;;;;;;
Dragon Warrior - Part II (USA);Dragon Warrior: Part II;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Dragon's Lair (USA);Dragon's Lair;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Dropzone (Europe);Dropzone;Nintendo Entertainment System;;1992;;;;;;;;;;;;
Duck Hunt (World);Duck Hunt;Nintendo Entertainment System;;1984;;;;;;;;;;;;
Duck Maze (Australia) (Unl);Duck Maze;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Duck Tales (USA);Duck Tales;Nintendo Entertainment System;;1989;;;;;;;;;;;;
Duck Tales 2 (USA);Duck Tales 2;Nintendo Entertainment System;;1993;;;;;;;;;;;;
Dudes With Attitude (USA) (Unl);Dudes With Attitude;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Dungeon Magic - Sword of the Elements (USA);Dungeon Magic: Sword of the Elements;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Dusty Diamond's All-Star Softball (USA);Dusty Diamond's All-Star Softball;Nintendo Entertainment System;;1990;;;;;;;;;;;;
Dynowarz - Destruction of Spondylus (USA);Dynowarz: Destruction of Spondylus;Nintendo Entertainment System;;1989;;;;;;;;;;;;
