#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Atlantic Quest + Galactic Quest (Europe) (En,Fr,De,Nl).nds;Atlantic Quest;Nintendo DS;;2009;;;;;;;;;;;;
ATV Quad Frenzy (Europe) (En,Fr,De).nds;Atv Quad Frenzy;Nintendo DS;;2005;;;;;;;;;;;;
ATV Quad Kings (Europe) (En,Fr,De,Es,It,Nl).nds;Atv Quad Kings;Nintendo DS;;2010;;;;;;;;;;;;
Avalon Code (Europe) (En,Fr,De).nds;Avalon Code;Nintendo DS;;2009;;;;;;;;;;;;
Avatar - The Legend of Aang - The Burning Earth (Europe).nds;Avatar: The Last Airbender - The Burning Earth;Nintendo DS;;2007;;;;;;;;;;;;
Avatar - The Legend of Aang (Europe) (En,Fr,De,Nl).nds;Avatar: The Legend Of Aang;Nintendo DS;;2007;;;;;;;;;;;;
Avatar - The Legend of Aang - Into the Inferno (Europe) (En,De,It,Nl).nds;Avatar: The Legend of Aang - Into the Inferno;Nintendo DS;;2008;;;;;;;;;;;;
Away - Shuffle Dungeon (Europe) (En,Fr,De,Es,It).nds;Away: Shuffle Dungeon;Nintendo DS;;2008;;;;;;;;;;;;
B Team - Metal Cartoon Squad (Europe);B Team: Metal Cartoon Squad;Nintendo DS;;2008;;;;;;;;;;;;
B-17 - Fortress in the Sky (Europe) (En,Fr,Es,It).nds;B-17 Fortress In The Sky;Nintendo DS;;2010;;;;;;;;;;;;
Back at the Barnyard - Barnyard Games (Europe).nds;Back at the Barnyard: Barnyard Games;Nintendo DS;;2008;;;;;;;;;;;;
Bakugan - Battle Brawlers (Europe) (En,Fr,De,Es,It,Nl,Sv) (B6RP).nds;Bakugan: Battle Brawlers;Nintendo DS;;2009;;;;;;;;;;;;
Bakugan - Battle Brawlers - Battle Trainer (Europe) (En,Fr,De,Es,It,Nl,Sv).nds;Bakugan: Battle Brawlers - Battle Trainer;Nintendo DS;;2010;;;;;;;;;;;;
Bakugan - Defenders of the Core (Europe) (En,Fr,De,Es,It,Nl,Sv).nds;Bakugan: Defenders of the Core;Nintendo DS;;2010;;;;;;;;;;;;
Bakugan - Rise of the Resistance (Europe) (En,Fr,De,Es,It,Nl,Sv).nds;Bakugan: Rise of the Resistance;Nintendo DS;;2011;;;;;;;;;;;;
Balls of Fury (Europe) (En,Fr,De,Es,It).nds;Balls Of Fury;Nintendo DS;;2007;;;;;;;;;;;;
Bandz Mania (Europe) (En,Fr,De).nds;Bandz Mania;Nintendo DS;;2010;;;;;;;;;;;;
Bangai-O Spirits (Europe).nds;Bangai-O Spirits;Nintendo DS;;2008;;;;;;;;;;;;
Barnyard Blast - Swine of the Night (Europe) (En,Fr,De,Es,It,Pt).nds;Barnyard Blast: Swine Of The Night;Nintendo DS;;2008;;;;;;;;;;;;
Batman - The Brave and the Bold - The Videogame (USA);Batman: The Brave and the Bold - The Videogame;Nintendo DS;;2010;;;;;;;;;;;;
Battles of Prince of Persia (Europe) (En,Fr,De,Es,It,Nl).nds;Battles of Prince of Persia;Nintendo DS;;2005;;;;;;;;;;;;
Beat City (Europe) (En,De,Es,It).nds;Beat City;Nintendo DS;;2010;;;;;;;;;;;;
Bee Movie Game (Spain).nds;Bee Movie Game;Nintendo DS;;2007;;;;;;;;;;;;
Beetle Junior DS (Europe) (En,Fr,De).nds;Beetle Junior Ds;Nintendo DS;;2008;;;;;;;;;;;;
Bejeweled 3 (Europe) (En,Fr,De).nds;Bejeweled 3;Nintendo DS;;2012;;;;;;;;;;;;
Bejeweled Twist (Europe) (En,Fr,De,Es,It,Nl) (VBTP) (NDSi Enhanced).nds;Bejeweled Twist;Nintendo DS;;2010;;;;;;;;;;;;
Ben 10 - Alien Force (USA);Ben 10: Alien Force;Nintendo DS;;2008;;;;;;;;;;;;
Ben 10 - Alien Force - Vilgax Attacks (Europe) (En,Fr,De,Es,It).nds;Ben 10: Alien Force - Vilgax Attacks;Nintendo DS;;2009;;;;;;;;;;;;
Ben 10 - Galactic Racing (USA);Ben 10: Galactic Racing;Nintendo DS;;2011;;;;;;;;;;;;
Ben 10 - Omniverse (USA);Ben 10: Omniverse;Nintendo DS;;2012;;;;;;;;;;;;
Ben 10 - Protector of Earth (USA);Ben 10: Protector of Earth;Nintendo DS;;2007;;;;;;;;;;;;
Ben 10 - Ultimate Alien - Cosmic Destruction (Europe) (En,Fr,De,Es,It).nds;Ben 10: Ultimate Alien - Cosmic Destruction;Nintendo DS;;2010;;;;;;;;;;;;
Benoit Sokal Last King of Africa (Europe) (En,Fr,De,Es,It).nds;Benoit Sokal Last King Of Africa;Nintendo DS;;2010;;;;;;;;;;;;
Bermuda Triangle (Europe) (En,Fr,De,Es,It).nds;Bermuda Triangle;Nintendo DS;;2008;;;;;;;;;;;;
Best of Arcade Games DS (Europe) (En,Fr,De,Es,It,Nl,Pt).nds;Best Of Arcade Games Ds;Nintendo DS;;2011;;;;;;;;;;;;
Best of Board Games DS (Europe) (En,Fr,De,Es,It,Pt).nds;Best Of Board Games Ds;Nintendo DS;;2007;;;;;;;;;;;;
