#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Sonic the Hedgehog 3 (USA);Sonic the Hedgehog 3 (USA);Sega Genesis;;1994;Sega;Adventure;2;;;;;;;;;
Sorcerer's Kingdom (USA) (v1.1);Sorcerer's Kingdom (USA) (v1.1);Sega Genesis;;1992;Treco;Role-Playing;;;;;;;;;;
Space Harrier II (World);Space Harrier II (World);Sega Genesis;;1988;Sega;Action / Shooter;1;;;;;;;;;
Space Invaders 91 (USA);Space Invaders 91 (USA);Sega Genesis;;1991;Taito;Shooter;1;;;;;;;;;
Sparkster (USA);Sparkster (USA);Sega Genesis;;1994;Konami;Action / Platform;1;;;;;;;;;
Speedball 2 - Brutal Deluxe (USA);Speedball 2 - Brutal Deluxe (USA);Sega Genesis;;1991;Arena;Sports;;;;;;;;;;
Spider-Man (World) (Sega);Spider-Man (World) (Sega);Sega Genesis;;1991;SEGA;Action;1;;;;;;;;;
Spider-Man and Venom - Maximum Carnage (World);Spider-Man and Venom - Maximum Carnage (World);Sega Genesis;;;;;;;;;;;;;;
Spider-Man and Venom - Separation Anxiety (USA, Europe);Spider-Man and Venom - Separation Anxiety (USA, Europe);Sega Genesis;;;;;;;;;;;;;;
Spider-Man and X-Men - Arcade's Revenge (USA);Spider-Man and X-Men - Arcade's Revenge (USA);Sega Genesis;;;;;;;;;;;;;;
Spiritual Warfare (USA) (Unl);Spiritual Warfare (USA) (Unl);Sega Genesis;;1994;Wisdom Tree;Adventure;;;;;;;;;;
Spirou (Europe) (En,Fr,De,Es);Spirou (Europe) (En,Fr,De,Es);Sega Genesis;;1996;;;;;;;;;;;;
Splatterhouse 2 (USA);Splatterhouse 2 (USA);Sega Genesis;;1992;Sega;Action / Fighting / Horror;1;;;;;;;;;
Splatterhouse 3 (USA);Splatterhouse 3 (USA);Sega Genesis;;1993;Namco;Action / Fighting / Horror;1;;;;;;;;;
Sports Talk Baseball (USA);Sports Talk Baseball (USA);Sega Genesis;;1991;Sega;;;;;;;;;;;
Spot Goes to Hollywood (USA);Spot Goes to Hollywood (USA);Sega Genesis;;1995;Virgin Interactive;Adventure;;;;;;;;;;
Star Control (USA);Star Control (USA);Sega Genesis;;1991;Ballistic;Action / Strategy;;;;;;;;;;
Star Trek - Deep Space Nine - Crossroads of Time (USA);Star Trek - Deep Space Nine - Crossroads of Time (USA);Sega Genesis;;1995;Playmates;Action;;;;;;;;;;
Star Trek - The Next Generation - Echoes from the Past (USA);Star Trek - The Next Generation - Echoes from the Past (USA);Sega Genesis;;1994;Sega;Action / Shooter;;;;;;;;;;
Starflight (USA, Europe);Starflight (USA, Europe);Sega Genesis;;1991;Electronic Arts;Role-Playing / Sandbox / Strategy;1;;;;;;;;;
Stargate (USA, Europe);Stargate (USA, Europe);Sega Genesis;;1994;Acclaim;Action / Platform;;;;;;;;;;
Steel Empire (USA);Steel Empire (USA);Sega Genesis;;1992;Flying Edge;Shooter;;;;;;;;;;
Steel Talons (USA, Europe);Steel Talons (USA, Europe);Sega Genesis;;1992;Tengen;Flight Simulator;2;;;;;;;;;
Stormlord (USA);Stormlord (USA);Sega Genesis;;1990;Razorsoft;Action / Platform;1;;;;;;;;;
Street Fighter II' - Special Champion Edition (USA);Street Fighter II' - Special Champion Edition (USA);Sega Genesis;;1993;Capcom;Fighting;2;;;;;;;;;
Street Racer (Europe);Street Racer (Europe);Sega Genesis;;1995;Ubisoft;Racing;4+;;;;;;;;;
Street Smart (Japan, USA);Street Smart (Japan, USA);Sega Genesis;;1991;Treco;Action / Fighting;;;;;;;;;;
Streets of Rage (USA);Streets of Rage;Sega Genesis;;1990;Sega;Action / Fighting;2;;;;;;;;;
Streets of Rage 2 (USA);Streets of Rage 2;Sega Genesis;;1992;Sega;Action / Fighting;2;;;;;;;;;
Streets of Rage 3 (USA);Streets of Rage 3;Sega Genesis;;1994;SEGA;Action / Fighting;2;;;;;;;;;
Strider (USA, Europe);Strider (USA, Europe);Sega Genesis;;1990;Sega;Action / Platform;1;;;;;;;;;
Strider Returns - Journey from Darkness (USA);Strider Returns - Journey from Darkness (USA);Sega Genesis;;1992;U.S. Gold;Action / Platform;1;;;;;;;;;
