#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
sengoku;Sengoku;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
sengoku2;Sengoku 2;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
sengoku3;Sengoku 3;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
shocktro;Shock Troopers;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
shocktr2;Shock Troopers 2nd Squad;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
socbrawl;Soccer Brawl;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
spinmast;Spinmaster;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
stakwin;Stakes Winner;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
stakwin2;Stakes Winner 2;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
strhoop;Street Hoop;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
s1945p;Strikers 1945 Plus;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
sdodgeb;Super Dodge Ball;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
ssideki;Super Sidekicks;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
ssideki2;Super Sidekicks 2;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
ssideki3;Super Sidekicks 3;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
tws96;Tecmo World Soccer '96;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
irrmaze;The Irritating Maze;SNK Neo Geo MVS;;1997;;;;;;;;;;;;
kof94;The King of Fighters '94;SNK Neo Geo MVS;;1994;;;;;;;;;;;;
kof95;The King of Fighters '95;SNK Neo Geo MVS;;1995;;;;;;;;;;;;
kof96;The King of Fighters '96;SNK Neo Geo MVS;;1996;;;;;;;;;;;;
kof97;The King of Fighters '97;SNK Neo Geo MVS;;1997;;;;;;;;;;;;
kof98;The King of Fighters '98;SNK Neo Geo MVS;;1998;;;;;;;;;;;;
kof99;The King of Fighters '99;SNK Neo Geo MVS;;1999;;;;;;;;;;;;
kof2000;The King of Fighters 2000;SNK Neo Geo MVS;;2000;;;;;;;;;;;;
kof2001;The King of Fighters 2001;SNK Neo Geo MVS;;2001;;;;;;;;;;;;
kof2002;The King of Fighters 2002;SNK Neo Geo MVS;;2002;;;;;;;;;;;;
kof2003;The King of Fighters 2003;SNK Neo Geo MVS;;2003;;;;;;;;;;;;
ssideki4;The Ultimate 11: The SNK Football Championship;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
superspy;The Super Spy;SNK Neo Geo MVS;;1990;;;;;;;;;;;;
trally;Thrash Rally;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
tophuntr;Top Hunter: Roddy & Cathy;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
tpgolf;Top Player's Golf;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
twinspri;Twinkle Star Sprites;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
viewpoin;Viewpoint;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
gowcaizr;Voltage Fighter Gowcaizer;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
wakuwak7;Waku Waku 7;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
wjammers;Windjammers;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
wh1;World Heroes;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
wh2;World Heroes 2;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
wh2j;World Heroes 2 Jet;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
whp;World Heroes Perfect;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
zedblade;Zed Blade;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
zupapa;Zupapa!;SNK Neo Geo MVS;;1993;;;;;;;;;;;;
