#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Star Hearts - Hoshi to Daichi no Shisha (Japan);Star Hearts: Hoshi to Daichi no Shisha;WonderSwan Color;;2001;;;;;;;;;;;;
Star Hearts - Hoshi to Daichi no Shisha - Taikenban (Japan);Star Hearts: Hoshi to Daichi no Shisha - Taikenba;WonderSwan Color;;2001;;;;;;;;;;;;
Super Robot Taisen Compact 3 (Japan) (v1.6);Super Robot Taisen Compact 3;WonderSwan Color;;2003;;;;;;;;;;;;
Super Robot Taisen Compact for WonderSwan Color (Japan);Super Robot Taisen Compact for WonderSwan Color;WonderSwan Color;;2001;;;;;;;;;;;;
Terrors 2 (Japan);Terrors 2;WonderSwan Color;;2000;;;;;;;;;;;;
Tetris (Japan);Tetris;WonderSwan Color;;2002;;;;;;;;;;;;
Tonpuusou (Japan);Tonpusou;WonderSwan Color;;2001;;;;;;;;;;;;
Uchuu Senkan Yamato (Japan);Uchuu Senkan Yamato;WonderSwan Color;;2001;;;;;;;;;;;;
Ultraman - Hikari no Kuni no Shisha (Japan);Ultraman: Hikari no Kuni no Shisha;WonderSwan Color;;2001;;;;;;;;;;;;
Wild Card (Japan);Wild Card;WonderSwan Color;;2001;;;;;;;;;;;;
With You - Mitsumete Itai (Japan);With You: Mitsumete Itai;WonderSwan Color;;2001;;;;;;;;;;;;
Wizardry Scenario 1 - Proving Grounds of the Mad Overlord (Japan);Wizardry Scenario 1: Proving Grounds of the Mad O;WonderSwan Color;;2001;;;;;;;;;;;;
X - Card of Fate (Japan);X: Card of Fate;WonderSwan Color;;2002;;;;;;;;;;;;
XI Little (Japan);XI -sai- Little;WonderSwan Color;;2001;;;;;;;;;;;;
