#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Nazo no Murasame Jou (Japan);Nazo no Murasame Jou;Nintendo Famicom Disk System Multiplayer;;1986;Nintendo;Not Classified;;;;;0;;;;;
Nazoraa Land Dai 2 Gou (Japan) (Nazo Magazine Disk);Nazoraa Land Dai 2 Gou;Nintendo Famicom Disk System Multiplayer;;1987;Sunsoft;Not Classified;;;;;0;;;;;
Nazoraa Land Dai 3 Gou (Japan) (Nazo Magazine Disk) [b];Nazoraa Land Dai 3 Gou;Nintendo Famicom Disk System Multiplayer;;1988;Sunsoft;Not Classified;;;;;0;;;;;
Nazoraa Land Soukan Gou (Japan) (Nazo Magazine Disk) [b];Nazoraa Land Soukan Gou;Nintendo Famicom Disk System Multiplayer;;1987;Sunsoft;Not Classified;;;;;0;;;;;
Nazoraa Land Zoukan Gou - Quiz Ou wo Sagase! (Japan) (Nazo Magazine Disk) [b];Nazoraa Land Zoukan Gou: Quiz Ou wo Sagase!;Nintendo Famicom Disk System Multiplayer;;1987;Sunsoft;Not Classified;;;;;0;;;;;
Neunzehn (Japan) [b];Neunzehn;Nintendo Famicom Disk System Multiplayer;;1988;Soft Pro;Not Classified;;;;;0;;;;;
Otocky (Japan) [b];Otocky;Nintendo Famicom Disk System Multiplayer;;;;;;;;;0;;;;;
ProWres - Famicom Wrestling Association (Japan) [b];ProWres: Famicom Wrestling Association;Nintendo Famicom Disk System Multiplayer;;1986;Nintendo;Not Classified;;;;;0;;;;;
Professional Mahjong Gokuu (Japan);Professional Mahjong Gokuu;Nintendo Famicom Disk System Multiplayer;;1986;Chatnoir;Not Classified;;;;;0;;;;;
Risa no Yousei Densetsu (Japan);Risa no Yousei Densetsu;Nintendo Famicom Disk System Multiplayer;;1988;Konami;Not Classified;;;;;0;;;;;
Sailor Fuku Bishoujo Zukan Vol. 1 (Japan) (Unl);Sailor Fuku Bishoujo Zukan Vol. 1;Nintendo Famicom Disk System Multiplayer;;1989;Mimi Pro;Not Classified;;;;;0;;;;;
Sailor Fuku Bishoujo Zukan Vol. 3 (Japan) (Unl);Sailor Fuku Bishoujo Zukan Vol. 3;Nintendo Famicom Disk System Multiplayer;;1989;Mimi Pro;Not Classified;;;;;0;;;;;
Sailor Fuku Bishoujo Zukan Vol. 4 (Japan) (Unl);Sailor Fuku Bishoujo Zukan Vol. 4;Nintendo Famicom Disk System Multiplayer;;1989;Mimi Pro;Not Classified;;;;;0;;;;;
Sailor Fuku Bishoujo Zukan Vol. 5 (Japan) (Unl);Sailor Fuku Bishoujo Zukan Vol. 5;Nintendo Famicom Disk System Multiplayer;;1989;Mimi Pro;Not Classified;;;;;0;;;;;
Sailor Fuku Bishoujo Zukan Vol. 6 (Japan) (Unl);Sailor Fuku Bishoujo Zukan Vol. 6;Nintendo Famicom Disk System Multiplayer;;1989;Mimi Pro;Not Classified;;;;;0;;;;;
Samurai Sword (Japan) [b];Samurai Sword;Nintendo Famicom Disk System Multiplayer;;1988;Capcom;Not Classified;;;;;0;;;;;
Sexy Invaders (Japan) (Unl);Sexy Invaders;Nintendo Famicom Disk System Multiplayer;;;;;;;;;0;;;;;
Smash Ping Pong (Japan) [b];Smash Ping Pong;Nintendo Famicom Disk System Multiplayer;;1987;Nintendo;Not Classified;;;;;0;;;;;
Soccer (Japan);Soccer;Nintendo Famicom Disk System Multiplayer;;1985;Nintendo;Not Classified;;;;;0;;;;;
Super Lode Runner (Japan) [b];Super Lode Runner;Nintendo Famicom Disk System Multiplayer;;1987;Irem;Not Classified;;;;;0;;;;;
Super Lode Runner II (Japan) (Disk Writer) [b];Super Lode Runner II;Nintendo Famicom Disk System Multiplayer;;1987;Irem;Not Classified;;;;;0;;;;;
Super Mario Brothers (Japan);Super Mario Brothers;Nintendo Famicom Disk System Multiplayer;;1985;Nintendo;Not Classified;;;;;0;;;;;
Super Mario Brothers 2 (Japan);Super Mario Brothers 2;Nintendo Famicom Disk System Multiplayer;;1986;Nintendo;Not Classified;;;;;0;;;;;
Tanigawa Kouji no Shougi Shinan II - Meijin heno Michi (Japan);Tanigawa Kouji no Shougi Shinan II: Meijin heno Michi;Nintendo Famicom Disk System Multiplayer;;1987;Pony;Not Classified;;;;;0;;;;;
Tennis (Japan);Tennis;Nintendo Famicom Disk System Multiplayer;;1983;Nintendo;Not Classified;;;;;0;;;;;
Topple Zip (Japan) [b];Topple Zip;Nintendo Famicom Disk System Multiplayer;;;;;;;;;0;;;;;
TwinBee (Japan) (Disk Writer);TwinBee;Nintendo Famicom Disk System Multiplayer;;1988;Konami;Not Classified;;;;;0;;;;;
Vs. Excitebike (Japan);Vs. Excitebike;Nintendo Famicom Disk System Multiplayer;;1988;Nintendo;Not Classified;;;;;0;;;;;
Yume Koujou Doki Doki Panic (Japan) [b];Yume Koujou Doki Doki Panic;Nintendo Famicom Disk System Multiplayer;;1987;Nintendo;Not Classified;;;;;0;;;;;
Yuu Maze (Japan);Yuu Maze;Nintendo Famicom Disk System Multiplayer;;1988;Taito;Not Classified;;;;;0;;;;;
Zatsugaku Olympic Quiz Part II (Japan) (Unl);Zatsugaku Olympic Quiz Part II;Nintendo Famicom Disk System Multiplayer;;1988;Phoenix;Not Classified;;;;;0;;;;;
Zelda no Densetsu - The Hyrule Fantasy (Japan) (v1.1);Zelda no Densetsu: The Hyrule Fantasy;Nintendo Famicom Disk System Multiplayer;;1986;Nintendo;Not Classified;;;;;0;;;;;
