#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Final Fantasy - Crystal Chronicles;Final Fantasy: Crystal Chronicles;Nintendo Gamecube;;2003;;;;;;;;;;;;
Fire Emblem - Path of Radiance;Fire Emblem: Path of Radiance;Nintendo Gamecube;;2005;;;;;;;;;;;;
FireBlade;FireBlade;Nintendo Gamecube;;2002;;;;;;;;;;;;
Freaky Flyers - Disc 1;Freaky Flyers - Disc 1;Nintendo Gamecube;;2003;;;;;;;;;;;;
Freaky Flyers - Disc 2;Freaky Flyers - Disc 2;Nintendo Gamecube;;2003;;;;;;;;;;;;
Freekstyle;Freekstyle;Nintendo Gamecube;;2002;;;;;;;;;;;;
Freestyle Metal X;Freestyle Metal X;Nintendo Gamecube;;2003;;;;;;;;;;;;
Frogger Ancient Shadow;Frogger Ancient Shadow;Nintendo Gamecube;;2005;;;;;;;;;;;;
Frogger Beyond;Frogger Beyond;Nintendo Gamecube;;2002;;;;;;;;;;;;
Frogger's Adventures The Rescue;Frogger's Adventures The Rescue;Nintendo Gamecube;;2003;;;;;;;;;;;;
Future Tactics The Uprising;Future Tactics The Uprising;Nintendo Gamecube;;2004;;;;;;;;;;;;
Gauntlet Dark Legacy;Gauntlet Dark Legacy;Nintendo Gamecube;;2002;;;;;;;;;;;;
Gladius;Gladius;Nintendo Gamecube;;2003;;;;;;;;;;;;
Go Go Hypergrind;Go! Go! Hypergrind;Nintendo Gamecube;;2003;;;;;;;;;;;;
Goblin Commander Unleash The Horde;Goblin Commander Unleash The Horde;Nintendo Gamecube;;2003;;;;;;;;;;;;
Godzilla Destroy All Monsters Melee;Godzilla Destroy All Monsters Melee;Nintendo Gamecube;;2002;;;;;;;;;;;;
Gotcha Force;Gotcha Force;Nintendo Gamecube;;2003;;;;;;;;;;;;
Grooverider Slot Car Thunder;Grooverider Slot Car Thunder;Nintendo Gamecube;;2003;;;;;;;;;;;;
Happy Feet;Happy Feet;Nintendo Gamecube;;2006;;;;;;;;;;;;
Harry Potter y el caliz de fuego;Harry Potter y El Caliz de Fuego;Nintendo Gamecube;;2005;;;;;;;;;;;;
Harry Potter y el Prisionero de Azkaban;Harry Potter y El Prisionero de Azkaban;Nintendo Gamecube;;2004;;;;;;;;;;;;
Harry Potter y la camara de los secretos;Harry Potter y La Camara Secreta;Nintendo Gamecube;;2002;;;;;;;;;;;;
Harry Potter y la Copa del Mundo de Quidditch;Harry Potter y La Copa del Mundo de Quidditch;Nintendo Gamecube;;2003;;;;;;;;;;;;
Harry Potter y la Piedra Filosofal;Harry Potter y La Piedra Filosofal;Nintendo Gamecube;;2003;;;;;;;;;;;;
Hello Kitty Roller Rescue;Hello Kitty Roller Rescue;Nintendo Gamecube;;2005;;;;;;;;;;;;
Hot Wheels Velocity X;Hot Wheels Velocity X;Nintendo Gamecube;;2002;;;;;;;;;;;;
