#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Majors Pro Baseball, The (USA, Europe);Majors Pro Baseball, The;Sega Game Gear;;1992;Sega;Sports/Baseball;;;;;0;;;;;
Marble Madness (USA, Europe);Marble Madness;Sega Game Gear;;1992;Tengen;Action/General;;;;;0;;;;;
Marko's Magic Football (USA, Europe) (En,Fr,De,Es);Marko's Magic Football;Sega Game Gear;;1993;Domark;Action/Platformer;;;;;0;;;;;
Mega Man (USA, Europe);Mega Man;Sega Game Gear;;1995;Freestyle;Action/Platformer;;;;;0;;;;;
Mick & Mack as the Global Gladiators (USA, Europe);Mick & Mack as the Global Gladiators;Sega Game Gear;;1992;Virgin Interactive;Action/General;;;;;0;;;;;
Micro Machines (Europe);Micro Machines;Sega Game Gear;;1993;Codemasters;Driving/Racing;;;;;0;;;;;
Micro Machines 2 - Turbo Tournament (Europe);Micro Machines 2: Turbo Tournament;Sega Game Gear;;1995;Codemasters;Driving/Racing;;;;;0;;;;;
Mighty Morphin Power Rangers (USA, Europe);Mighty Morphin Power Rangers;Sega Game Gear;;1994;Banpresto;Action/Beat-'Em-Up;;;;;0;;;;;
Mighty Morphin Power Rangers - The Movie (USA, Europe);Mighty Morphin Power Rangers: The Movie;Sega Game Gear;;1994;Banpresto;Action/Fighting;;;;;0;;;;;
Monster Truck Wars (USA, Europe);Monster Truck Wars;Sega Game Gear;;1995;Gremlin Interactive;Action/General;;;;;0;;;;;
Mortal Kombat (USA, Europe) (v2.6);Mortal Kombat;Sega Game Gear;;1993;Williams;Action/Fighting;;;;;0;;;;;
Mortal Kombat 3 (Europe);Mortal Kombat 3;Sega Game Gear;;1996;Sculptured Software;Action/Fighting;;;;;0;;;;;
Mortal Kombat II (World);Mortal Kombat II;Sega Game Gear;;1994;Williams;Action/Fighting;;;;;0;;;;;
Ms. Pac-Man (USA, Europe);Ms. Pac-Man;Sega Game Gear;;1995;Namco;Action/General;;;;;0;;;;;
NBA Action (USA, Europe);NBA Action;Sega Game Gear;;1994;Sega;Sports/Basketball;;;;;0;;;;;
NBA Jam (USA) (v1.1);NBA Jam;Sega Game Gear;;1993;Iguana Entertainment;Sports/Basketball;;;;;0;;;;;
NBA Jam Tournament Edition (USA, Europe);NBA Jam Tournament Edition;Sega Game Gear;;1995;Acclaim;Sports/Basketball;;;;;0;;;;;
NFL '95 (USA, Europe);NFL '95;Sega Game Gear;;1994;Blue Sky Software;Sports/Football;;;;;0;;;;;
NFL Quarterback Club (USA, Europe);NFL Quarterback Club;Sega Game Gear;;1994;Condor;Sports/Football;;;;;0;;;;;
NFL Quarterback Club '96 (USA, Europe);NFL Quarterback Club '96;Sega Game Gear;;1995;Acclaim;Sports/Football;;;;;0;;;;;
NHL All-Star Hockey (USA, Europe);NHL All-Star Hockey;Sega Game Gear;;1995;Gray Matter;Sports/Ice Hockey;;;;;0;;;;;
NHL Hockey (USA, Europe);NHL Hockey;Sega Game Gear;;1994;Realtime Associates;Sports/Ice Hockey;;;;;0;;;;;
Ninja Gaiden (USA, Europe);Ninja Gaiden;Sega Game Gear;;1991;Sega;Action/Platformer;;;;;0;;;;;
Olympic Gold (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv);Olympic Gold;Sega Game Gear;;1992;U.S. Gold;Sports/Olympic Sports;;;;;0;;;;;
Ottifants, The (Europe) (En,Fr,De,Es,It);Ottifants, The;Sega Game Gear;;1993;Sega;Action/Platformer;;;;;0;;;;;
Out Run Europa (USA, Europe);Out Run Europa;Sega Game Gear;;1991;Probe Entertainment;Driving/Racing;;;;;0;;;;;
PGA Tour 96 (USA, Europe);PGA Tour 96;Sega Game Gear;;1996;Electronic Arts;Sports/Golf;;;;;0;;;;;
PGA Tour Golf (USA) (v1.1);PGA Tour Golf;Sega Game Gear;;1994;Tengen;Sports/Golf;;;;;0;;;;;
PGA Tour Golf II (USA, Europe);PGA Tour Golf II;Sega Game Gear;;1995;Polygames;Sports/Golf;;;;;0;;;;;
Pac-Attack (USA, Europe);Pac-Attack;Sega Game Gear;;1994;Namco;Puzzle/Miscellaneous;;;;;0;;;;;
Pac-Man (USA, Europe);Pac-Man;Sega Game Gear;;1991;Namco;Action/General;;;;;0;;;;;
Paperboy (USA, Europe);Paperboy;Sega Game Gear;;1992;Atari;Driving/Mission-Based;;;;;0;;;;;
Paperboy II (USA, Europe);Paperboy II;Sega Game Gear;;1992;Tengen;Action/General;;;;;0;;;;;
Pengo (USA, Europe);Pengo;Sega Game Gear;;1991;Sega;Action/General;;;;;0;;;;;
Pete Sampras Tennis (Europe);Pete Sampras Tennis;Sega Game Gear;;1994;Codemasters;Sports/Tennis;;;;;0;;;;;
Phantom 2040 (USA, Europe);Phantom 2040;Sega Game Gear;;1995;Unexpected Development;Action/General;;;;;0;;;;;
Pinball Dreams (USA);Pinball Dreams;Sega Game Gear;;1995;Spidersoft;Action/Pinball;;;;;0;;;;;
Poker Faced Paul's Blackjack (USA, Europe);Poker Faced Paul's Blackjack;Sega Game Gear;;1993;Spidersoft;Miscellaneous/Gambling;;;;;0;;;;;
Poker Faced Paul's Gin (USA, Europe);Poker Faced Paul's Gin;Sega Game Gear;;1994;Adrenalin Interactive;Miscellaneous/Gambling;;;;;0;;;;;
