#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Tomena Sanner (USA);Tomena Sanner (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Tomy Car Drive Shutsudou! Kinkyuu Sharyou Hen (Japan);Tomy Car Drive Shutsudou! Kinkyuu Sharyou Hen (Japan);Nintendo WiiWare;;;;;;;;;;;;;;
Trenches Generals (USA);Trenches Generals (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Tumblebugs 2 (USA);Tumblebugs 2 (USA);Nintendo WiiWare;;;;;;;;;;;;;;
UNO (USA);UNO (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Viral Survival (USA);Viral Survival (USA);Nintendo WiiWare;;;;;;;;;;;;;;
WarioWare D.I.Y. Showcase (USA);WarioWare D.I.Y. Showcase (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Wild West Guns (USA);Wild West Guns (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Zombie Panic in Wonderland (USA);Zombie Panic in Wonderland (USA);Nintendo WiiWare;;;;;;;;;;;;;;
Zombii Attack (USA);Zombii Attack (USA);Nintendo WiiWare;;;;;;;;;;;;;;
