#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Kwik Snax Dizzy (Europe);Kwik Snax Dizzy;Sinclair ZX Spectrum;;1990;;;;;;;;;;;;
Abadia del Crimen, La (Spain);La Abadia del Crimen;Sinclair ZX Spectrum;;1988;;;;;;;;;;;;
Macadam Bumper (Side A) (Europe);Macadam Bumper;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Mad Mix Game - The Pepsi Challenge (Europe);Mad Mix Game: The Pepsi Challenge;Sinclair ZX Spectrum;;1988;;;;;;;;;;;;
Magnetron (Europe);Magnetron;Sinclair ZX Spectrum;;1988;;;;;;;;;;;;
Manic Miner (Europe);Manic Miner;Sinclair ZX Spectrum;;1983;;;;;;;;;;;;
Marsport (Europe);Marsport;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Match Day II (Europe);Match Day II;Sinclair ZX Spectrum;;1987;;;;;;;;;;;;
Microball (Europe);Microball;Sinclair ZX Spectrum;;1988;;;;;;;;;;;;
Midnight Resistance (Europe);Midnight Resistance;Sinclair ZX Spectrum;;1990;;;;;;;;;;;;
Monty on the Run (Europe);Monty on the Run;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Myth - History in the Making (Europe);Myth: History in the Making;Sinclair ZX Spectrum;;1989;;;;;;;;;;;;
Nodes of Yesod (Europe);Nodes of Yesod;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Nosferatu the Vampyre (Europe);Nosferatu the Vampyre;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
Olli & Lissa - The Ghost of Shilmoore Castle (Europe);Olli & Lissa: The Ghost of Shilmoore Castle;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
Operation Thunderbolt (Europe);Operation Thunderbolt;Sinclair ZX Spectrum;;1989;;;;;;;;;;;;
Operation Wolf (Europe);Operation Wolf;Sinclair ZX Spectrum;;1988;;;;;;;;;;;;
Penetrator (Europe);Penetrator;Sinclair ZX Spectrum;;1983;;;;;;;;;;;;
Pinball Power (Europe);Pinball Power;Sinclair ZX Spectrum;;1989;;;;;;;;;;;;
Project Future (Europe);Project Future;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Pyjamarama (Europe);Pyjamarama;Sinclair ZX Spectrum;;1984;;;;;;;;;;;;
Raid over Moscow (Europe);Raid over Moscow;Sinclair ZX Spectrum;;1985;;;;;;;;;;;;
Rainbow Islands - The Story of Bubble Bobble 2 (Europe);Rainbow Islands: The Story of Bubble Bobble 2;Sinclair ZX Spectrum;;1990;;;;;;;;;;;;
Rebelstar - 2 Players (Europe);Rebelstar: 2 Players;Sinclair ZX Spectrum;;1986;;;;;;;;;;;;
