#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Arc the Lad Collection - Arc Arena - Monster Tournament;Arc the Lad Collection: Arc Arena - Monster Tournament;Sony Playstation;;1999;;;;;;;;;;;;
Arcade Party Pak;Arcade Party Pak: Midway;Sony Playstation;;1999;;;;;;;;;;;;
Arcade's Greatest Hits - The Midway Collection 2;Arcade's Greatest Hits: The Midway Collection 2;Sony Playstation;;1996;;;;;;;;;;;;
Arcade's Greatest Hits - The Atari Collection 1;Arcade's Greatest Hits: The Atari Collection 1;Sony Playstation;;1996;;;;;;;;;;;;
Arcade's Greatest Hits - The Atari Collection 2;Arcade's Greatest Hits: The Atari Collection 2;Sony Playstation;;1997;;;;;;;;;;;;
Arkanoid R2000;Arkanoid R 2000;Sony Playstation;;1999;;;;;;;;;;;;
Arkanoid Returns;Arkanoid Returns;Sony Playstation;;1997;;;;;;;;;;;;
Area 51;Area 51;Sony Playstation;;1996;;;;;;;;;;;;
Ark of Time;Ark of Time;Sony Playstation;;1997;;;;;;;;;;;;
Armored Core;Armored Core;Sony Playstation;;1997;;;;;;;;;;;;
Armored Core - Master of Arena - Disc 1;Armored Core: Master of Arena - Disc 1;Sony Playstation;;1999;;;;;;;;;;;;
Armored Core - Master of Arena - Disc 2;Armored Core: Master of Arena - Disc 2;Sony Playstation;;1999;;;;;;;;;;;;
Armored Core - Project Phantasma;Armored Core: Project Phantasma;Sony Playstation;;1997;;;;;;;;;;;;
Armorines - Project S.W.A.R.M;Armorines: Project S.W.A.R.M.;Sony Playstation;;1999;;;;;;;;;;;;
Army Men - Air Attack;Army Men: Air Attack;Sony Playstation;;1999;;;;;;;;;;;;
Army Men - Air Attack 2;Army Men: Air Attack 2;Sony Playstation;;2000;;;;;;;;;;;;
Army Men - World War - Land, Sea, Air;Army Men: World War - Land, Sea, Air;Sony Playstation;;2000;;;;;;;;;;;;
Army Men - Lock 'N' Load;Army Men: Lock 'N' Load;Sony Playstation;;2001;;;;;;;;;;;;
