#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Jurassic Park Part 2 - The Chaos Continues (USA, Europe) (En,Fr,De,It);Jurassic Park Part 2: The Chaos Continues;Nintendo Game Boy;;1994;;;;;;;;;;;;
Ken Griffey Jr. presents Major League Baseball (USA, Europe);Ken Griffey Jr. presents Major League Baseball;Nintendo Game Boy;;1997;;;;;;;;;;;;
Kid Dracula (USA, Europe);Kid Dracula;Nintendo Game Boy;;1993;;;;;;;;;;;;
Kid Icarus - Of Myths and Monsters (USA, Europe);Kid Icarus: Of Myths and Monsters;Nintendo Game Boy;;1991;;;;;;;;;;;;
Killer Instinct (USA, Europe);Killer Instinct;Nintendo Game Boy;;1995;;;;;;;;;;;;
King James Bible (USA) (Unl);King James Bible;Nintendo Game Boy;;1994;;;;;;;;;;;;
King of the Zoo (Europe);King of the Zoo;Nintendo Game Boy;;1991;;;;;;;;;;;;
Kingdom Crusade (USA);Kingdom Crusade;Nintendo Game Boy;;1992;;;;;;;;;;;;
Kirby's Block Ball (USA, Europe);Kirby's Block Ball;Nintendo Game Boy;;1995;;;;;;;;;;;;
Kirby's Dream Land (USA, Europe);Kirby's Dream Land;Nintendo Game Boy;;1992;;;;;;;;;;;;
Kirby's Dream Land 2 (USA, Europe);Kirby's Dream Land 2;Nintendo Game Boy;;1995;;;;;;;;;;;;
Kirby's Pinball Land (USA, Europe);Kirby's Pinball Land;Nintendo Game Boy;;1994;;;;;;;;;;;;
Kirby's Star Stacker (USA, Europe);Kirby's Star Stacker;Nintendo Game Boy;;1997;;;;;;;;;;;;
Klax (USA);Klax;Nintendo Game Boy;;1991;;;;;;;;;;;;
Knight Quest (USA);Knight Quest;Nintendo Game Boy;;1992;;;;;;;;;;;;
Konami Golf (Europe);Konami Golf;Nintendo Game Boy;;1992;;;;;;;;;;;;
Krusty's Fun House (USA, Europe);Krusty's Fun House;Nintendo Game Boy;;1993;;;;;;;;;;;;
Kung-Fu Master (USA, Europe);Kung-Fu Master;Nintendo Game Boy;;1991;;;;;;;;;;;;
Kwirk (USA, Europe);Kwirk;Nintendo Game Boy;;1990;;;;;;;;;;;;
