#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Choujin (Fix) (Craig);Choujin;Sharp X68000;;1992;;;;;;;;;;;;
Chourensha 68K (from creator website);Chourensha 68K;Sharp X68000;;1995;;;;;;;;;;;;
Chourensha 68K v0.10 (Famibe No Yosshin);Chourensha 68K;Sharp X68000;;1995;;;;;;;;;;;;
Chourensha 68K v0.35 (Famibe No Yosshin);Chourensha 68K;Sharp X68000;;1995;;;;;;;;;;;;
Chourensha 68K v0.45 (Famibe No Yosshin);Chourensha 68K;Sharp X68000;;1995;;;;;;;;;;;;
Chourensha 68K v1.01 (Famibe No Yosshin);Chourensha 68K;Sharp X68000;;1995;;;;;;;;;;;;
Chuka Taisen (Sharp - SPS);Chuka Taisen;Sharp X68000;;1991;;;;;;;;;;;;
Cinderella Perudue (1988)(Studio Angel);Cinderella Perudue;Sharp X68000;;1988;;;;;;;;;;;;
Circus Circus (19xx)(IT);Circus Circus;Sharp X68000;;1985;;;;;;;;;;;;
City Connection (Craig);City Connection;Sharp X68000;;1989;;;;;;;;;;;;
Clay Shooting (1988)(X Soft);Clay Shooting;Sharp X68000;;1988;;;;;;;;;;;;
Clear Lap (-);Clear Lap;Sharp X68000;;19XX;;;;;;;;;;;;
Code-Zero (1991)(Craig);Code-Zero;Sharp X68000;;1991;;;;;;;;;;;;
Columns (Gyagon);Columns;Sharp X68000;;1991;;;;;;;;;;;;
Command X Ray (1990)(Blast Off);Command X Ray;Sharp X68000;;1990;;;;;;;;;;;;
Cosmo Gang The Puzzle (Kukan);Cosmo Gang The Puzzle;Sharp X68000;;1994;;;;;;;;;;;;
Cotton (1991)(Sprite);Cotton Fantastic Night Dreams;Sharp X68000;;1993;;;;;;;;;;;;
Cotton (Electronic Arts-Success) (Craig);Cotton Fantastic Night Dreams;Sharp X68000;;1993;;;;;;;;;;;;
Cranked Arrow (1989)(Fukuda Naoto)(Craig);Cranked Arrow;Sharp X68000;;1989;;;;;;;;;;;;
Crazy Climber I & II (Dempa);Crazy Climber I & II;Sharp X68000;;1993;;;;;;;;;;;;
Cross Fire EX (OS Software);Cross Fire EX;Sharp X68000;;1994;;;;;;;;;;;;
Crystal Tower (Master Piece);Crystal Tower;Sharp X68000;;1990;;;;;;;;;;;;
Cuarto (1991)(ASCII)(Craig);Cuarto;Sharp X68000;;1991;;;;;;;;;;;;
Cube Gradius 3 Cube Simulation (Fukuiinchou);Cube Gradius 3 Cube Simulation;Sharp X68000;;1991;;;;;;;;;;;;
Cube Runner (1990)(SPS);Cube Runner;Sharp X68000;;1990;;;;;;;;;;;;
Cyber Core (SPS);Cyber Core;Sharp X68000;;1991;;;;;;;;;;;;
Cyber Field (Saijou Satoshi);Cyber Field;Sharp X68000;;1993;;;;;;;;;;;;
Cyberblock Metal Orange EX (1993)(Custom);Cyberblock Metal Orange EX;Sharp X68000;;1993;;;;;;;;;;;;
Cybermission (1989)(Login);Cybermission;Sharp X68000;;1989;;;;;;;;;;;;
Cynthia (Craig);Cynthia;Sharp X68000;;1989;;;;;;;;;;;;
D-Return (Nichikonren Kikaku) (Craig);D-Return;Sharp X68000;;1989;;;;;;;;;;;;
Dai Fugou Gakuen v1.1 (1993)(Juushoku Soft);Dai Fugou Gakuen;Sharp X68000;;1993;;;;;;;;;;;;
Daimakaimura - Ghouls & Ghosts (Capcom) (Craig);Daimakaimura;Sharp X68000;;1994;;;;;;;;;;;;
Daisenryaku III '90 (1991)(System Soft)(Craig);Daisenryaku III '90;Sharp X68000;;1991;;;;;;;;;;;;
Damage Fight II+ (1991)(Kazz);Damage Fight II+;Sharp X68000;;1991;;;;;;;;;;;;
Danger Area (Art Spec);Danger Area;Sharp X68000;;1989;;;;;;;;;;;;
Dariball (Empty);Dariball;Sharp X68000;;1989;;;;;;;;;;;;
Darius Dokomade Tatakaemasuka (-);Darius Dokomade Tatakaemasuka;Sharp X68000;;1991;;;;;;;;;;;;
Darius Extra Version (Craig);Darius Extra Version;Sharp X68000;;1991;;;;;;;;;;;;
Dash Yarou (Sharp - SPS) (Craig);Dash;Sharp X68000;;19XX;;;;;;;;;;;;
Datsugoku Game (19xx)(Deshita Soft);Datsugoku Game;Sharp X68000;;19XX;;;;;;;;;;;;
Death Brade (1992)(Shuuwa - SPS)  (Craig);Death Brade;Sharp X68000;;1992;;;;;;;;;;;;
Death Bringer (1989)(Telnet)(Craig);Death Bringer;Sharp X68000;;1989;;;;;;;;;;;;
Death Fighter v2 (1992)(Battle Arts);Death Fighter;Sharp X68000;;1992;;;;;;;;;;;;
Deflektor (BPS);Deflektor;Sharp X68000;;1989;;;;;;;;;;;;
Deg-On (1990)(Pineapple);Deg-On;Sharp X68000;;1990;;;;;;;;;;;;
Delta Arm (1990)(Login);Delta Arm;Sharp X68000;;1990;;;;;;;;;;;;
Desperado v0.29d (Kabosu);Desperado;Sharp X68000;;1994;;;;;;;;;;;;
Detana! Twin Bee (1991)(Craig);Detana! Twin Bee;Sharp X68000;;1991;;;;;;;;;;;;
Devil Chain (1990)(G-Limited);Devil Chain;Sharp X68000;;1990;;;;;;;;;;;;
Devil's a Letter of Invitation (1994)(Team K&I)(Craig);Devil's A Letter Of Invitation;Sharp X68000;;19XX;;;;;;;;;;;;
Diamond Explorer (Michael Company);Diamond Explorer;Sharp X68000;;19XX;;;;;;;;;;;;
Diamond Explorer II (Michael Company);Diamond Explorer II;Sharp X68000;;1991;;;;;;;;;;;;
Die Bahnwelt (1992)(Glodia) (Craig);Die Bahnwelt;Sharp X68000;;1992;;;;;;;;;;;;
DigDug (Craig);Dig Dug;Sharp X68000;;1982;;;;;;;;;;;;
DigDug2 (Craig);DigDug2;Sharp X68000;;19XX;;;;;;;;;;;;
Dion (1992)(Studio Theta);Dion;Sharp X68000;;1992;;;;;;;;;;;;
Disco Scroll (1989)(Mugen Kaisha Rana);Disco Scroll;Sharp X68000;;1989;;;;;;;;;;;;
Dive On (MIN-Yu Ri);Dive On;Sharp X68000;;1993;;;;;;;;;;;;
Dog-Fight (Craig);Dog Fight!;Sharp X68000;;1992;;;;;;;;;;;;
Domino Soldier Albion (198x)(Chaos)(Craig);Domino Soldier Albion;Sharp X68000;;1989;;;;;;;;;;;;
Dorix (YoKoMuMu);Dorix;Sharp X68000;;1998;;;;;;;;;;;;
Double Eagle (Artdink) (Craig);Double Eagle;Sharp X68000;;1989;;;;;;;;;;;;
Double Target (Proceed);Double Target;Sharp X68000;;1990;;;;;;;;;;;;
Doukyuusei (1992)(Elf)(Craig);Doukyuusei;Sharp X68000;;1992;;;;;;;;;;;;
Downtown Nekketsu Monogatari (1990)(Craig);Downtown Nekketsu Monogatari;Sharp X68000;;1990;;;;;;;;;;;;
River City Ransom;Downtown Nekketsu Monogatari;Sharp X68000;;1990;;;;;;;;;;;;
Dragon (1989)(Log);Dragon;Sharp X68000;;1989;;;;;;;;;;;;
Dragon Buster (Dempa);Dragon Buster;Sharp X68000;;1993;;;;;;;;;;;;
Dragon Knight (1989)(Elf)(Craig);Dragon Knight;Sharp X68000;;1989;;;;;;;;;;;;
Dragon Knight 4 (1989)(Elf)(Craig);Dragon Knight 4;Sharp X68000;;1994;;;;;;;;;;;;
Dragon Spirit (Dempa) (Craig);Dragon Spirit;Sharp X68000;;1988;;;;;;;;;;;;
Drakkhen (Epic) Craig);Drakkhen;Sharp X68000;;1991;;;;;;;;;;;;
Drinky & Smokey (1994)(Dream Staff);Drinky & Smokey;Sharp X68000;;1994;;;;;;;;;;;;
Duel Fighter (Take Soft);Duel Fighter;Sharp X68000;;1996;;;;;;;;;;;;
